VTX, IDX, POSITION.x, POSITION.y, POSITION.z
609, 609,  0.83133,  0.15886, -0.5326
610, 610,  0.89032,  0.20885, -0.40462
611, 611,  0.78868,  0.21132, -0.57735
612, 612,  0.78868,  0.21132, -0.57735
613, 613,  0.80296,  0.15904, -0.57443
614, 614,  0.83133,  0.15886, -0.5326
615, 615,  0.83133,  0.15886, -0.5326
616, 616,  0.80296,  0.15904, -0.57443
617, 617,  0.81487,  0.10629, -0.56982
618, 618,  0.83133,  0.15886, -0.5326
619, 619,  0.81487,  0.10629, -0.56982
620, 620,  0.86851,  0.10535, -0.48434
621, 621,  0.8165,  0.40825, -0.40825
622, 622,  0.80951,  0.31246, -0.49705
623, 623,  0.85827,  0.31031, -0.40875
624, 624,  0.80951,  0.31246, -0.49705
625, 625,  0.78868,  0.21132, -0.57735
626, 626,  0.89032,  0.20885, -0.40462
627, 627,  0.85827,  0.31031, -0.40875
628, 628,  0.80951,  0.31246, -0.49705
629, 629,  0.89032,  0.20885, -0.40462
630, 630,  0.00,  1.00,  0.00
631, 631,  0.19509,  0.98079,  0.00
632, 632,  0.00,  0.98079,  0.19509
633, 633,  0.19509,  0.98079,  0.00
634, 634,  0.38268,  0.92388,  0.00
635, 635,  0.19876,  0.95968,  0.19876
636, 636,  0.19876,  0.95968,  0.19876
637, 637,  0.00,  0.98079,  0.19509
638, 638,  0.19509,  0.98079,  0.00
639, 639,  0.00,  0.92388,  0.38268
640, 640,  0.00,  0.98079,  0.19509
641, 641,  0.19876,  0.95968,  0.19876
642, 642,  0.38268,  0.92388,  0.00
643, 643,  0.55557,  0.83147,  0.00
644, 644,  0.40462,  0.89032,  0.20885
645, 645,  0.55557,  0.83147,  0.00
646, 646,  0.70711,  0.70711,  0.00
647, 647,  0.57735,  0.78868,  0.21132
648, 648,  0.57735,  0.78868,  0.21132
649, 649,  0.40462,  0.89032,  0.20885
650, 650,  0.55557,  0.83147,  0.00
651, 651,  0.40825,  0.8165,  0.40825
652, 652,  0.40462,  0.89032,  0.20885
653, 653,  0.57735,  0.78868,  0.21132
654, 654,  0.40825,  0.8165,  0.40825
655, 655,  0.20885,  0.89032,  0.40462
656, 656,  0.40462,  0.89032,  0.20885
657, 657,  0.20885,  0.89032,  0.40462
658, 658,  0.00,  0.92388,  0.38268
659, 659,  0.19876,  0.95968,  0.19876
660, 660,  0.19876,  0.95968,  0.19876
661, 661,  0.40462,  0.89032,  0.20885
662, 662,  0.20885,  0.89032,  0.40462
663, 663,  0.38268,  0.92388,  0.00
664, 664,  0.40462,  0.89032,  0.20885
665, 665,  0.19876,  0.95968,  0.19876
666, 666,  0.00,  0.70711,  0.70711
667, 667,  0.00,  0.83147,  0.55557
668, 668,  0.21132,  0.78868,  0.57735
669, 669,  0.00,  0.83147,  0.55557
670, 670,  0.00,  0.92388,  0.38268
671, 671,  0.20885,  0.89032,  0.40462
672, 672,  0.20885,  0.89032,  0.40462
673, 673,  0.21132,  0.78868,  0.57735
674, 674,  0.00,  0.83147,  0.55557
675, 675,  0.40825,  0.8165,  0.40825
676, 676,  0.21132,  0.78868,  0.57735
677, 677,  0.20885,  0.89032,  0.40462
678, 678,  0.70711,  0.70711,  0.00
679, 679,  0.83147,  0.55557,  0.00
680, 680,  0.78868,  0.57735,  0.21132
681, 681,  0.83147,  0.55557,  0.00
682, 682,  0.92388,  0.38268,  0.00
683, 683,  0.89032,  0.40462,  0.20885
684, 684,  0.89032,  0.40462,  0.20885
685, 685,  0.78868,  0.57735,  0.21132
686, 686,  0.83147,  0.55557,  0.00
687, 687,  0.8165,  0.40825,  0.40825
688, 688,  0.78868,  0.57735,  0.21132
689, 689,  0.89032,  0.40462,  0.20885
690, 690,  0.92388,  0.38268,  0.00
691, 691,  0.95694,  0.29028,  0.00
692, 692,  0.95069,  0.29347,  0.10032
693, 693,  0.95069,  0.29347,  0.10032
694, 694,  0.95694,  0.29028,  0.00
695, 695,  0.98079,  0.19509,  0.00
696, 696,  0.95069,  0.29347,  0.10032
697, 697,  0.98079,  0.19509,  0.00
698, 698,  0.95968,  0.19876,  0.19876
699, 699,  0.98079,  0.19509,  0.00
700, 700,  0.98918,  0.14673,  0.00
701, 701,  0.98788,  0.14714,  0.04936
702, 702,  0.98788,  0.14714,  0.04936
703, 703,  0.98918,  0.14673,  0.00
704, 704,  0.99518,  0.09802,  0.00
705, 705,  0.98788,  0.14714,  0.04936
706, 706,  0.99518,  0.09802,  0.00
707, 707,  0.99025,  0.09849,  0.09849
708, 708,  1.00,  0.00,  0.00
709, 709,  0.99756,  0.04936,  0.04936
710, 710,  0.9988,  0.04907,  0.00
711, 711,  0.99756,  0.04936,  0.04936
712, 712,  0.99025,  0.09849,  0.09849
713, 713,  0.99518,  0.09802,  0.00
714, 714,  0.9988,  0.04907,  0.00
715, 715,  0.99756,  0.04936,  0.04936
716, 716,  0.99518,  0.09802,  0.00
717, 717,  0.99025,  0.09849,  0.09849
718, 718,  0.99756,  0.04936,  0.04936
719, 719,  0.98788,  0.04936,  0.14714
720, 720,  0.99756,  0.04936,  0.04936
721, 721,  1.00,  0.00,  0.00
722, 722,  0.98079,  0.00,  0.19509
723, 723,  0.98788,  0.04936,  0.14714
724, 724,  0.99756,  0.04936,  0.04936
725, 725,  0.98079,  0.00,  0.19509
726, 726,  0.98079,  0.00,  0.19509
727, 727,  0.97918,  0.05,  0.19675
728, 728,  0.98788,  0.04936,  0.14714
729, 729,  0.98788,  0.04936,  0.14714
730, 730,  0.97918,  0.05,  0.19675
731, 731,  0.97512,  0.09988,  0.19791
732, 732,  0.98788,  0.04936,  0.14714
733, 733,  0.97512,  0.09988,  0.19791
734, 734,  0.99025,  0.09849,  0.09849
735, 735,  0.95968,  0.19876,  0.19876
736, 736,  0.97754,  0.14901,  0.14901
737, 737,  0.96861,  0.14951,  0.19858
738, 738,  0.97754,  0.14901,  0.14901
739, 739,  0.99025,  0.09849,  0.09849
740, 740,  0.97512,  0.09988,  0.19791
741, 741,  0.96861,  0.14951,  0.19858
742, 742,  0.97754,  0.14901,  0.14901
743, 743,  0.97512,  0.09988,  0.19791
744, 744,  0.99025,  0.09849,  0.09849
745, 745,  0.97754,  0.14901,  0.14901
746, 746,  0.98788,  0.14714,  0.04936
747, 747,  0.97754,  0.14901,  0.14901
748, 748,  0.95968,  0.19876,  0.19876
749, 749,  0.98079,  0.19509,  0.00
750, 750,  0.98788,  0.14714,  0.04936
751, 751,  0.97754,  0.14901,  0.14901
752, 752,  0.98079,  0.19509,  0.00
753, 753,  0.95968,  0.19876,  0.19876
754, 754,  0.96861,  0.14951,  0.19858
755, 755,  0.95743,  0.14989,  0.24669
756, 756,  0.95743,  0.14989,  0.24669
757, 757,  0.96861,  0.14951,  0.19858
758, 758,  0.97512,  0.09988,  0.19791
759, 759,  0.95743,  0.14989,  0.24669
760, 760,  0.97512,  0.09988,  0.19791
761, 761,  0.95069,  0.10032,  0.29347
762, 762,  0.98079,  0.00,  0.19509
763, 763,  0.96824,  0.05029,  0.24491
764, 764,  0.97918,  0.05,  0.19675
765, 765,  0.96824,  0.05029,  0.24491
766, 766,  0.95069,  0.10032,  0.29347
767, 767,  0.97512,  0.09988,  0.19791
768, 768,  0.97918,  0.05,  0.19675
769, 769,  0.96824,  0.05029,  0.24491
770, 770,  0.97512,  0.09988,  0.19791
771, 771,  0.95069,  0.10032,  0.29347
772, 772,  0.96824,  0.05029,  0.24491
773, 773,  0.93949,  0.05028,  0.33887
774, 774,  0.96824,  0.05029,  0.24491
775, 775,  0.98079,  0.00,  0.19509
776, 776,  0.92388,  0.00,  0.38268
777, 777,  0.93949,  0.05028,  0.33887
778, 778,  0.96824,  0.05029,  0.24491
779, 779,  0.92388,  0.00,  0.38268
780, 780,  0.92388,  0.00,  0.38268
781, 781,  0.91938,  0.05258,  0.38984
782, 782,  0.93949,  0.05028,  0.33887
783, 783,  0.93949,  0.05028,  0.33887
784, 784,  0.91938,  0.05258,  0.38984
785, 785,  0.91227,  0.10502,  0.39589
786, 786,  0.93949,  0.05028,  0.33887
787, 787,  0.91227,  0.10502,  0.39589
788, 788,  0.95069,  0.10032,  0.29347
789, 789,  0.89032,  0.20885,  0.40462
790, 790,  0.92372,  0.15512,  0.35026
791, 791,  0.90258,  0.15716,  0.40082
792, 792,  0.92372,  0.15512,  0.35026
793, 793,  0.95069,  0.10032,  0.29347
794, 794,  0.91227,  0.10502,  0.39589
795, 795,  0.90258,  0.15716,  0.40082
796, 796,  0.92372,  0.15512,  0.35026
797, 797,  0.91227,  0.10502,  0.39589
798, 798,  0.95069,  0.10032,  0.29347
799, 799,  0.92372,  0.15512,  0.35026
800, 800,  0.95743,  0.14989,  0.24669
801, 801,  0.92372,  0.15512,  0.35026
802, 802,  0.89032,  0.20885,  0.40462
803, 803,  0.95968,  0.19876,  0.19876
804, 804,  0.95743,  0.14989,  0.24669
805, 805,  0.92372,  0.15512,  0.35026
806, 806,  0.95968,  0.19876,  0.19876
807, 807,  0.89032,  0.20885,  0.40462
808, 808,  0.85827,  0.31031,  0.40875
809, 809,  0.89898,  0.30971,  0.30971
810, 810,  0.89898,  0.30971,  0.30971
811, 811,  0.85827,  0.31031,  0.40875
812, 812,  0.8165,  0.40825,  0.40825
813, 813,  0.89898,  0.30971,  0.30971
814, 814,  0.8165,  0.40825,  0.40825
815, 815,  0.89032,  0.40462,  0.20885
816, 816,  0.89032,  0.40462,  0.20885
817, 817,  0.93052,  0.30349,  0.20502
818, 818,  0.89898,  0.30971,  0.30971
819, 819,  0.89898,  0.30971,  0.30971
820, 820,  0.93052,  0.30349,  0.20502
821, 821,  0.95968,  0.19876,  0.19876
822, 822,  0.89898,  0.30971,  0.30971
823, 823,  0.95968,  0.19876,  0.19876
824, 824,  0.89032,  0.20885,  0.40462
825, 825,  0.95968,  0.19876,  0.19876
826, 826,  0.93052,  0.30349,  0.20502
827, 827,  0.95069,  0.29347,  0.10032
828, 828,  0.95069,  0.29347,  0.10032
829, 829,  0.93052,  0.30349,  0.20502
830, 830,  0.89032,  0.40462,  0.20885
831, 831,  0.95069,  0.29347,  0.10032
832, 832,  0.89032,  0.40462,  0.20885
833, 833,  0.92388,  0.38268,  0.00
834, 834,  0.78868,  0.21132,  0.57735
835, 835,  0.80296,  0.15904,  0.57443
836, 836,  0.77317,  0.15929,  0.61387
837, 837,  0.77317,  0.15929,  0.61387
838, 838,  0.80296,  0.15904,  0.57443
839, 839,  0.81487,  0.10629,  0.56982
840, 840,  0.77317,  0.15929,  0.61387
841, 841,  0.81487,  0.10629,  0.56982
842, 842,  0.75434,  0.10657,  0.64777
843, 843,  0.83147,  0.00,  0.55557
844, 844,  0.79548,  0.05346,  0.60362
845, 845,  0.82438,  0.05322,  0.56352
846, 846,  0.79548,  0.05346,  0.60362
847, 847,  0.75434,  0.10657,  0.64777
848, 848,  0.81487,  0.10629,  0.56982
849, 849,  0.82438,  0.05322,  0.56352
850, 850,  0.79548,  0.05346,  0.60362
851, 851,  0.81487,  0.10629,  0.56982
852, 852,  0.75434,  0.10657,  0.64777
853, 853,  0.79548,  0.05346,  0.60362
854, 854,  0.73229,  0.0534,  0.67889
855, 855,  0.79548,  0.05346,  0.60362
856, 856,  0.83147,  0.00,  0.55557
857, 857,  0.70711,  0.00,  0.70711
858, 858,  0.73229,  0.0534,  0.67889
859, 859,  0.79548,  0.05346,  0.60362
860, 860,  0.70711,  0.00,  0.70711
861, 861,  0.8165,  0.40825,  0.40825
862, 862,  0.85827,  0.31031,  0.40875
863, 863,  0.80951,  0.31246,  0.49705
864, 864,  0.80951,  0.31246,  0.49705
865, 865,  0.85827,  0.31031,  0.40875
866, 866,  0.89032,  0.20885,  0.40462
867, 867,  0.80951,  0.31246,  0.49705
868, 868,  0.89032,  0.20885,  0.40462
869, 869,  0.78868,  0.21132,  0.57735
870, 870,  0.83147,  0.00,  0.55557
871, 871,  0.82438,  0.05322,  0.56352
872, 872,  0.85186,  0.05279,  0.5211
873, 873,  0.85186,  0.05279,  0.5211
874, 874,  0.82438,  0.05322,  0.56352
875, 875,  0.81487,  0.10629,  0.56982
876, 876,  0.85186,  0.05279,  0.5211
877, 877,  0.81487,  0.10629,  0.56982
878, 878,  0.86851,  0.10535,  0.48434
879, 879,  0.78868,  0.21132,  0.57735
880, 880,  0.83133,  0.15886,  0.5326
881, 881,  0.80296,  0.15904,  0.57443
882, 882,  0.83133,  0.15886,  0.5326
883, 883,  0.86851,  0.10535,  0.48434
884, 884,  0.81487,  0.10629,  0.56982
885, 885,  0.80296,  0.15904,  0.57443
886, 886,  0.83133,  0.15886,  0.5326
887, 887,  0.81487,  0.10629,  0.56982
888, 888,  0.86851,  0.10535,  0.48434
889, 889,  0.83133,  0.15886,  0.5326
890, 890,  0.88135,  0.15744,  0.44546
891, 891,  0.83133,  0.15886,  0.5326
892, 892,  0.78868,  0.21132,  0.57735
893, 893,  0.89032,  0.20885,  0.40462
894, 894,  0.88135,  0.15744,  0.44546
895, 895,  0.83133,  0.15886,  0.5326
896, 896,  0.89032,  0.20885,  0.40462
897, 897,  0.89032,  0.20885,  0.40462
898, 898,  0.90258,  0.15716,  0.40082
899, 899,  0.88135,  0.15744,  0.44546
900, 900,  0.88135,  0.15744,  0.44546
901, 901,  0.90258,  0.15716,  0.40082
902, 902,  0.91227,  0.10502,  0.39589
903, 903,  0.88135,  0.15744,  0.44546
904, 904,  0.91227,  0.10502,  0.39589
905, 905,  0.86851,  0.10535,  0.48434
906, 906,  0.92388,  0.00,  0.38268
907, 907,  0.89895,  0.05284,  0.43485
908, 908,  0.91938,  0.05258,  0.38984
909, 909,  0.89895,  0.05284,  0.43485
910, 910,  0.86851,  0.10535,  0.48434
911, 911,  0.91227,  0.10502,  0.39589
912, 912,  0.91938,  0.05258,  0.38984
913, 913,  0.89895,  0.05284,  0.43485
914, 914,  0.91227,  0.10502,  0.39589
915, 915,  0.86851,  0.10535,  0.48434
916, 916,  0.89895,  0.05284,  0.43485
917, 917,  0.85186,  0.05279,  0.5211
918, 918,  0.89895,  0.05284,  0.43485
919, 919,  0.92388,  0.00,  0.38268
920, 920,  0.83147,  0.00,  0.55557
921, 921,  0.85186,  0.05279,  0.5211
922, 922,  0.89895,  0.05284,  0.43485
923, 923,  0.83147,  0.00,  0.55557
924, 924,  0.70711,  0.00,  0.70711
925, 925,  0.67889,  0.0534,  0.73229
926, 926,  0.73229,  0.0534,  0.67889
927, 927,  0.73229,  0.0534,  0.67889
928, 928,  0.67889,  0.0534,  0.73229
929, 929,  0.64777,  0.10657,  0.75434
930, 930,  0.73229,  0.0534,  0.67889
931, 931,  0.64777,  0.10657,  0.75434
932, 932,  0.75434,  0.10657,  0.64777
933, 933,  0.57735,  0.21132,  0.78868
934, 934,  0.67108,  0.1602,  0.72387
935, 935,  0.61387,  0.15929,  0.77317
936, 936,  0.67108,  0.1602,  0.72387
937, 937,  0.75434,  0.10657,  0.64777
938, 938,  0.64777,  0.10657,  0.75434
939, 939,  0.61387,  0.15929,  0.77317
940, 940,  0.67108,  0.1602,  0.72387
941, 941,  0.64777,  0.10657,  0.75434
942, 942,  0.75434,  0.10657,  0.64777
943, 943,  0.67108,  0.1602,  0.72387
944, 944,  0.77317,  0.15929,  0.61387
945, 945,  0.67108,  0.1602,  0.72387
946, 946,  0.57735,  0.21132,  0.78868
947, 947,  0.78868,  0.21132,  0.57735
948, 948,  0.77317,  0.15929,  0.61387
949, 949,  0.67108,  0.1602,  0.72387
950, 950,  0.78868,  0.21132,  0.57735
951, 951,  0.57735,  0.21132,  0.78868
952, 952,  0.49705,  0.31246,  0.80951
953, 953,  0.61406,  0.32179,  0.72069
954, 954,  0.61406,  0.32179,  0.72069
955, 955,  0.49705,  0.31246,  0.80951
956, 956,  0.40825,  0.40825,  0.8165
957, 957,  0.61406,  0.32179,  0.72069
958, 958,  0.40825,  0.40825,  0.8165
959, 959,  0.6396,  0.4264,  0.6396
960, 960,  0.6396,  0.4264,  0.6396
961, 961,  0.72069,  0.32179,  0.61406
962, 962,  0.61406,  0.32179,  0.72069
963, 963,  0.61406,  0.32179,  0.72069
964, 964,  0.72069,  0.32179,  0.61406
965, 965,  0.78868,  0.21132,  0.57735
966, 966,  0.61406,  0.32179,  0.72069
967, 967,  0.78868,  0.21132,  0.57735
968, 968,  0.57735,  0.21132,  0.78868
969, 969,  0.78868,  0.21132,  0.57735
970, 970,  0.72069,  0.32179,  0.61406
971, 971,  0.80951,  0.31246,  0.49705
972, 972,  0.72069,  0.32179,  0.61406
973, 973,  0.6396,  0.4264,  0.6396
974, 974,  0.8165,  0.40825,  0.40825
975, 975,  0.80951,  0.31246,  0.49705
976, 976,  0.72069,  0.32179,  0.61406
977, 977,  0.8165,  0.40825,  0.40825
978, 978,  0.40825,  0.40825,  0.8165
979, 979,  0.21132,  0.57735,  0.78868
980, 980,  0.4264,  0.6396,  0.6396
981, 981,  0.21132,  0.57735,  0.78868
982, 982,  0.00,  0.70711,  0.70711
983, 983,  0.21132,  0.78868,  0.57735
984, 984,  0.21132,  0.78868,  0.57735
985, 985,  0.4264,  0.6396,  0.6396
986, 986,  0.21132,  0.57735,  0.78868
987, 987,  0.40825,  0.8165,  0.40825
988, 988,  0.4264,  0.6396,  0.6396
989, 989,  0.21132,  0.78868,  0.57735
990, 990,  0.40825,  0.8165,  0.40825
991, 991,  0.6396,  0.6396,  0.4264
992, 992,  0.4264,  0.6396,  0.6396
993, 993,  0.6396,  0.6396,  0.4264
994, 994,  0.8165,  0.40825,  0.40825
995, 995,  0.6396,  0.4264,  0.6396
996, 996,  0.6396,  0.4264,  0.6396
997, 997,  0.4264,  0.6396,  0.6396
998, 998,  0.6396,  0.6396,  0.4264
999, 999,  0.40825,  0.40825,  0.8165
1000, 1000,  0.4264,  0.6396,  0.6396
1001, 1001,  0.6396,  0.4264,  0.6396
1002, 1002,  0.70711,  0.70711,  0.00
1003, 1003,  0.78868,  0.57735,  0.21132
1004, 1004,  0.57735,  0.78868,  0.21132
1005, 1005,  0.78868,  0.57735,  0.21132
1006, 1006,  0.8165,  0.40825,  0.40825
1007, 1007,  0.6396,  0.6396,  0.4264
1008, 1008,  0.6396,  0.6396,  0.4264
1009, 1009,  0.57735,  0.78868,  0.21132
1010, 1010,  0.78868,  0.57735,  0.21132
1011, 1011,  0.40825,  0.8165,  0.40825
1012, 1012,  0.57735,  0.78868,  0.21132
1013, 1013,  0.6396,  0.6396,  0.4264
1014, 1014,  0.00,  0.19509,  0.98079
1015, 1015,  0.04936,  0.14714,  0.98788
1016, 1016,  0.00,  0.14673,  0.98918
1017, 1017,  0.04936,  0.14714,  0.98788
1018, 1018,  0.09849,  0.09849,  0.99025
1019, 1019,  0.00,  0.09802,  0.99518
1020, 1020,  0.00,  0.14673,  0.98918
1021, 1021,  0.04936,  0.14714,  0.98788
1022, 1022,  0.00,  0.09802,  0.99518
1023, 1023,  0.09849,  0.09849,  0.99025
1024, 1024,  0.14714,  0.04936,  0.98788
1025, 1025,  0.04936,  0.04936,  0.99756
1026, 1026,  0.04936,  0.04936,  0.99756
1027, 1027,  0.14714,  0.04936,  0.98788
1028, 1028,  0.19509,  0.00,  0.98079
1029, 1029,  0.04936,  0.04936,  0.99756
1030, 1030,  0.19509,  0.00,  0.98079
1031, 1031,  0.00,  0.00,  1.00
1032, 1032,  0.00,  0.00,  1.00
1033, 1033,  0.00,  0.04907,  0.9988
1034, 1034,  0.04936,  0.04936,  0.99756
1035, 1035,  0.04936,  0.04936,  0.99756
1036, 1036,  0.00,  0.04907,  0.9988
1037, 1037,  0.00,  0.09802,  0.99518
1038, 1038,  0.04936,  0.04936,  0.99756
1039, 1039,  0.00,  0.09802,  0.99518
1040, 1040,  0.09849,  0.09849,  0.99025
1041, 1041,  0.00,  0.38268,  0.92388
1042, 1042,  0.10032,  0.29347,  0.95069
1043, 1043,  0.00,  0.29028,  0.95694
1044, 1044,  0.10032,  0.29347,  0.95069
1045, 1045,  0.19876,  0.19876,  0.95968
1046, 1046,  0.00,  0.19509,  0.98079
1047, 1047,  0.00,  0.29028,  0.95694
1048, 1048,  0.10032,  0.29347,  0.95069
1049, 1049,  0.00,  0.19509,  0.98079
1050, 1050,  0.19509,  0.00,  0.98079
1051, 1051,  0.14714,  0.04936,  0.98788
1052, 1052,  0.19675,  0.05,  0.97918
1053, 1053,  0.14714,  0.04936,  0.98788
1054, 1054,  0.09849,  0.09849,  0.99025
1055, 1055,  0.19791,  0.09988,  0.97512
1056, 1056,  0.19675,  0.05,  0.97918
1057, 1057,  0.14714,  0.04936,  0.98788
1058, 1058,  0.19791,  0.09988,  0.97512
1059, 1059,  0.09849,  0.09849,  0.99025
1060, 1060,  0.04936,  0.14714,  0.98788
1061, 1061,  0.14901,  0.14901,  0.97754
1062, 1062,  0.14901,  0.14901,  0.97754
1063, 1063,  0.04936,  0.14714,  0.98788
1064, 1064,  0.00,  0.19509,  0.98079
1065, 1065,  0.14901,  0.14901,  0.97754
1066, 1066,  0.00,  0.19509,  0.98079
1067, 1067,  0.19876,  0.19876,  0.95968
1068, 1068,  0.19876,  0.19876,  0.95968
1069, 1069,  0.19858,  0.14951,  0.96861
1070, 1070,  0.14901,  0.14901,  0.97754
1071, 1071,  0.14901,  0.14901,  0.97754
1072, 1072,  0.19858,  0.14951,  0.96861
1073, 1073,  0.19791,  0.09988,  0.97512
1074, 1074,  0.14901,  0.14901,  0.97754
1075, 1075,  0.19791,  0.09988,  0.97512
1076, 1076,  0.09849,  0.09849,  0.99025
1077, 1077,  0.19876,  0.19876,  0.95968
1078, 1078,  0.24669,  0.14989,  0.95743
1079, 1079,  0.19858,  0.14951,  0.96861
1080, 1080,  0.24669,  0.14989,  0.95743
1081, 1081,  0.29347,  0.10032,  0.95069
1082, 1082,  0.19791,  0.09988,  0.97512
1083, 1083,  0.19858,  0.14951,  0.96861
1084, 1084,  0.24669,  0.14989,  0.95743
1085, 1085,  0.19791,  0.09988,  0.97512
1086, 1086,  0.29347,  0.10032,  0.95069
1087, 1087,  0.33887,  0.05028,  0.93949
1088, 1088,  0.24491,  0.05029,  0.96824
1089, 1089,  0.24491,  0.05029,  0.96824
1090, 1090,  0.33887,  0.05028,  0.93949
1091, 1091,  0.38268,  0.00,  0.92388
1092, 1092,  0.24491,  0.05029,  0.96824
1093, 1093,  0.38268,  0.00,  0.92388
1094, 1094,  0.19509,  0.00,  0.98079
1095, 1095,  0.19509,  0.00,  0.98079
1096, 1096,  0.19675,  0.05,  0.97918
1097, 1097,  0.24491,  0.05029,  0.96824
1098, 1098,  0.24491,  0.05029,  0.96824
1099, 1099,  0.19675,  0.05,  0.97918
1100, 1100,  0.19791,  0.09988,  0.97512
1101, 1101,  0.24491,  0.05029,  0.96824
1102, 1102,  0.19791,  0.09988,  0.97512
1103, 1103,  0.29347,  0.10032,  0.95069
1104, 1104,  0.00,  0.38268,  0.92388
1105, 1105,  0.00,  0.55557,  0.83147
1106, 1106,  0.20885,  0.40462,  0.89032
1107, 1107,  0.00,  0.55557,  0.83147
1108, 1108,  0.00,  0.70711,  0.70711
1109, 1109,  0.21132,  0.57735,  0.78868
1110, 1110,  0.21132,  0.57735,  0.78868
1111, 1111,  0.20885,  0.40462,  0.89032
1112, 1112,  0.00,  0.55557,  0.83147
1113, 1113,  0.40825,  0.40825,  0.8165
1114, 1114,  0.20885,  0.40462,  0.89032
1115, 1115,  0.21132,  0.57735,  0.78868
1116, 1116,  0.40462,  0.20885,  0.89032
1117, 1117,  0.30971,  0.30971,  0.89898
1118, 1118,  0.40875,  0.31031,  0.85827
1119, 1119,  0.30971,  0.30971,  0.89898
1120, 1120,  0.20885,  0.40462,  0.89032
1121, 1121,  0.40825,  0.40825,  0.8165
1122, 1122,  0.40875,  0.31031,  0.85827
1123, 1123,  0.30971,  0.30971,  0.89898
1124, 1124,  0.40825,  0.40825,  0.8165
1125, 1125,  0.38268,  0.00,  0.92388
1126, 1126,  0.33887,  0.05028,  0.93949
1127, 1127,  0.38984,  0.05258,  0.91938
1128, 1128,  0.33887,  0.05028,  0.93949
1129, 1129,  0.29347,  0.10032,  0.95069
1130, 1130,  0.39589,  0.10502,  0.91227
1131, 1131,  0.38984,  0.05258,  0.91938
1132, 1132,  0.33887,  0.05028,  0.93949
1133, 1133,  0.39589,  0.10502,  0.91227
1134, 1134,  0.29347,  0.10032,  0.95069
1135, 1135,  0.24669,  0.14989,  0.95743
1136, 1136,  0.35026,  0.15512,  0.92372
1137, 1137,  0.35026,  0.15512,  0.92372
1138, 1138,  0.24669,  0.14989,  0.95743
1139, 1139,  0.19876,  0.19876,  0.95968
1140, 1140,  0.35026,  0.15512,  0.92372
1141, 1141,  0.19876,  0.19876,  0.95968
1142, 1142,  0.40462,  0.20885,  0.89032
1143, 1143,  0.40462,  0.20885,  0.89032
1144, 1144,  0.40082,  0.15716,  0.90258
1145, 1145,  0.35026,  0.15512,  0.92372
1146, 1146,  0.35026,  0.15512,  0.92372
1147, 1147,  0.40082,  0.15716,  0.90258
1148, 1148,  0.39589,  0.10502,  0.91227
1149, 1149,  0.35026,  0.15512,  0.92372
1150, 1150,  0.39589,  0.10502,  0.91227
1151, 1151,  0.29347,  0.10032,  0.95069
1152, 1152,  0.20885,  0.40462,  0.89032
1153, 1153,  0.30971,  0.30971,  0.89898
1154, 1154,  0.20502,  0.30349,  0.93052
1155, 1155,  0.30971,  0.30971,  0.89898
1156, 1156,  0.40462,  0.20885,  0.89032
1157, 1157,  0.19876,  0.19876,  0.95968
1158, 1158,  0.20502,  0.30349,  0.93052
1159, 1159,  0.30971,  0.30971,  0.89898
1160, 1160,  0.19876,  0.19876,  0.95968
1161, 1161,  0.19876,  0.19876,  0.95968
1162, 1162,  0.10032,  0.29347,  0.95069
1163, 1163,  0.20502,  0.30349,  0.93052
1164, 1164,  0.10032,  0.29347,  0.95069
1165, 1165,  0.00,  0.38268,  0.92388
1166, 1166,  0.20885,  0.40462,  0.89032
1167, 1167,  0.20502,  0.30349,  0.93052
1168, 1168,  0.10032,  0.29347,  0.95069
1169, 1169,  0.20885,  0.40462,  0.89032
1170, 1170,  0.57735,  0.21132,  0.78868
1171, 1171,  0.61387,  0.15929,  0.77317
1172, 1172,  0.57443,  0.15904,  0.80296
1173, 1173,  0.61387,  0.15929,  0.77317
