VTX, IDX, Vertex_Position.x, Vertex_Position.y, Vertex_Position.z, Vertex_UV.x, Vertex_UV.y
0, 0,  253.11646, -1975.37671, -183.89987,  0.56396,  0.9707
1, 1,  0.00, -2000.00,  0.00,  0.50,  0.98877
2, 2,  297.55624, -1975.37671, -96.68188,  0.5752,  0.97656
3, 2,  297.55624, -1975.37671, -96.68188,  0.5752,  0.97656
4, 3,  587.78564, -1902.11304, -190.98314,  0.64844,  0.95215
5, 0,  253.11646, -1975.37671, -183.89987,  0.56396,  0.9707
6, 3,  587.78564, -1902.11304, -190.98314,  0.64844,  0.95215
7, 4,  500.00037, -1902.11304, -363.27148,  0.62646,  0.94092
8, 0,  253.11646, -1975.37671, -183.89987,  0.56396,  0.9707
9, 3,  587.78564, -1902.11304, -190.98314,  0.64844,  0.95215
10, 5,  863.54187, -1782.01306, -280.58176,  0.71826,  0.91699
11, 4,  500.00037, -1902.11304, -363.27148,  0.62646,  0.94092
12, 6,  183.89987, -1975.37671, -253.11646,  0.54639,  0.96631
13, 7,  0.00, -2000.00,  0.00,  0.50,  0.98877
14, 0,  253.11646, -1975.37671, -183.89987,  0.56396,  0.9707
15, 0,  253.11646, -1975.37671, -183.89987,  0.56396,  0.9707
16, 4,  500.00037, -1902.11304, -363.27148,  0.62646,  0.94092
17, 6,  183.89987, -1975.37671, -253.11646,  0.54639,  0.96631
18, 5,  863.54187, -1782.01306, -280.58176,  0.71826,  0.91699
19, 8,  734.57257, -1782.01306, -533.69818,  0.68555,  0.90039
20, 4,  500.00037, -1902.11304, -363.27148,  0.62646,  0.94092
21, 5,  863.54187, -1782.01306, -280.58176,  0.71826,  0.91699
22, 9,  1118.03467, -1618.03406, -363.27148,  0.78271,  0.87158
23, 8,  734.57257, -1782.01306, -533.69818,  0.68555,  0.90039
24, 4,  500.00037, -1902.11304, -363.27148,  0.62646,  0.94092
25, 10,  363.27148, -1902.11304, -500.00031,  0.5918,  0.93213
26, 6,  183.89987, -1975.37671, -253.11646,  0.54639,  0.96631
27, 4,  500.00037, -1902.11304, -363.27148,  0.62646,  0.94092
28, 8,  734.57257, -1782.01306, -533.69818,  0.68555,  0.90039
29, 10,  363.27148, -1902.11304, -500.00031,  0.5918,  0.93213
30, 11,  96.68187, -1975.37671, -297.55621,  0.52441,  0.96338
31, 12,  0.00, -2000.00,  0.00,  0.50,  0.98877
32, 6,  183.89987, -1975.37671, -253.11646,  0.54639,  0.96631
33, 6,  183.89987, -1975.37671, -253.11646,  0.54639,  0.96631
34, 10,  363.27148, -1902.11304, -500.00031,  0.5918,  0.93213
35, 11,  96.68187, -1975.37671, -297.55621,  0.52441,  0.96338
36, 9,  1118.03467, -1618.03406, -363.27148,  0.78271,  0.87158
37, 13,  951.05713, -1618.03406, -690.9834,  0.74072,  0.8501
38, 8,  734.57257, -1782.01306, -533.69818,  0.68555,  0.90039
39, 9,  1118.03467, -1618.03406, -363.27148,  0.78271,  0.87158
40, 14,  1344.99792, -1414.2135, -437.01627,  0.84033,  0.81689
41, 13,  951.05713, -1618.03406, -690.9834,  0.74072,  0.8501
42, 8,  734.57257, -1782.01306, -533.69818,  0.68555,  0.90039
43, 15,  533.69818, -1782.01306, -734.57251,  0.63477,  0.88721
44, 10,  363.27148, -1902.11304, -500.00031,  0.5918,  0.93213
45, 8,  734.57257, -1782.01306, -533.69818,  0.68555,  0.90039
46, 13,  951.05713, -1618.03406, -690.9834,  0.74072,  0.8501
47, 15,  533.69818, -1782.01306, -734.57251,  0.63477,  0.88721
48, 10,  363.27148, -1902.11304, -500.00031,  0.5918,  0.93213
49, 16,  190.98311, -1902.11304, -587.78558,  0.54834,  0.92627
50, 11,  96.68187, -1975.37671, -297.55621,  0.52441,  0.96338
51, 10,  363.27148, -1902.11304, -500.00031,  0.5918,  0.93213
52, 15,  533.69818, -1782.01306, -734.57251,  0.63477,  0.88721
53, 16,  190.98311, -1902.11304, -587.78558,  0.54834,  0.92627
54, 17,  0.00, -1975.37671, -312.86911,  0.50,  0.9624
55, 18,  0.00, -2000.00,  0.00,  0.50,  0.98877
56, 11,  96.68187, -1975.37671, -297.55621,  0.52441,  0.96338
57, 11,  96.68187, -1975.37671, -297.55621,  0.52441,  0.96338
58, 16,  190.98311, -1902.11304, -587.78558,  0.54834,  0.92627
59, 17,  0.00, -1975.37671, -312.86911,  0.50,  0.9624
60, 14,  1344.99792, -1414.2135, -437.01627,  0.84033,  0.81689
61, 19,  1144.12354, -1414.2135, -831.25433,  0.78955,  0.79102
62, 13,  951.05713, -1618.03406, -690.9834,  0.74072,  0.8501
63, 14,  1344.99792, -1414.2135, -437.01627,  0.84033,  0.81689
64, 20,  1538.84277, -1175.57043, -500.00031,  0.88916,  0.75439
65, 19,  1144.12354, -1414.2135, -831.25433,  0.78955,  0.79102
66, 13,  951.05713, -1618.03406, -690.9834,  0.74072,  0.8501
67, 21,  690.9834, -1618.03406, -951.05707,  0.6748,  0.83301
68, 15,  533.69818, -1782.01306, -734.57251,  0.63477,  0.88721
69, 13,  951.05713, -1618.03406, -690.9834,  0.74072,  0.8501
70, 19,  1144.12354, -1414.2135, -831.25433,  0.78955,  0.79102
71, 21,  690.9834, -1618.03406, -951.05707,  0.6748,  0.83301
72, 15,  533.69818, -1782.01306, -734.57251,  0.63477,  0.88721
73, 22,  280.58173, -1782.01306, -863.54175,  0.5708,  0.87891
74, 16,  190.98311, -1902.11304, -587.78558,  0.54834,  0.92627
75, 15,  533.69818, -1782.01306, -734.57251,  0.63477,  0.88721
76, 21,  690.9834, -1618.03406, -951.05707,  0.6748,  0.83301
77, 22,  280.58173, -1782.01306, -863.54175,  0.5708,  0.87891
78, 16,  190.98311, -1902.11304, -587.78558,  0.54834,  0.92627
79, 23,  0.00, -1902.11304, -618.0343,  0.50,  0.92432
80, 17,  0.00, -1975.37671, -312.86911,  0.50,  0.9624
81, 16,  190.98311, -1902.11304, -587.78558,  0.54834,  0.92627
82, 22,  280.58173, -1782.01306, -863.54175,  0.5708,  0.87891
83, 23,  0.00, -1902.11304, -618.0343,  0.50,  0.92432
84, 24, -96.68187, -1975.37671, -297.55618,  0.47534,  0.96338
85, 25,  0.00, -2000.00,  0.00,  0.50,  0.98877
86, 17,  0.00, -1975.37671, -312.86911,  0.50,  0.9624
87, 17,  0.00, -1975.37671, -312.86911,  0.50,  0.9624
88, 23,  0.00, -1902.11304, -618.0343,  0.50,  0.92432
89, 24, -96.68187, -1975.37671, -297.55618,  0.47534,  0.96338
90, 21,  690.9834, -1618.03406, -951.05707,  0.6748,  0.83301
91, 26,  363.27145, -1618.03406, -1118.03455,  0.5918,  0.82227
92, 22,  280.58173, -1782.01306, -863.54175,  0.5708,  0.87891
93, 22,  280.58173, -1782.01306, -863.54175,  0.5708,  0.87891
94, 27,  0.00, -1782.01306, -907.98145,  0.50,  0.87598
95, 23,  0.00, -1902.11304, -618.0343,  0.50,  0.92432
96, 22,  280.58173, -1782.01306, -863.54175,  0.5708,  0.87891
97, 26,  363.27145, -1618.03406, -1118.03455,  0.5918,  0.82227
98, 27,  0.00, -1782.01306, -907.98145,  0.50,  0.87598
99, 23,  0.00, -1902.11304, -618.0343,  0.50,  0.92432
100, 28, -190.98311, -1902.11304, -587.78552,  0.45142,  0.92627
101, 24, -96.68187, -1975.37671, -297.55618,  0.47534,  0.96338
102, 23,  0.00, -1902.11304, -618.0343,  0.50,  0.92432
103, 27,  0.00, -1782.01306, -907.98145,  0.50,  0.87598
104, 28, -190.98311, -1902.11304, -587.78552,  0.45142,  0.92627
105, 29, -183.89984, -1975.37671, -253.11639,  0.45337,  0.96631
106, 30,  0.00, -2000.00,  0.00,  0.50,  0.98877
107, 24, -96.68187, -1975.37671, -297.55618,  0.47534,  0.96338
108, 24, -96.68187, -1975.37671, -297.55618,  0.47534,  0.96338
109, 28, -190.98311, -1902.11304, -587.78552,  0.45142,  0.92627
110, 29, -183.89984, -1975.37671, -253.11639,  0.45337,  0.96631
111, 31, -253.11636, -1975.37671, -183.89981,  0.43579,  0.9707
112, 32,  0.00, -2000.00,  0.00,  0.50,  0.98877
113, 29, -183.89984, -1975.37671, -253.11639,  0.45337,  0.96631
114, 28, -190.98311, -1902.11304, -587.78552,  0.45142,  0.92627
115, 33, -363.27142, -1902.11304, -500.00018,  0.40796,  0.93213
116, 29, -183.89984, -1975.37671, -253.11639,  0.45337,  0.96631
117, 29, -183.89984, -1975.37671, -253.11639,  0.45337,  0.96631
118, 33, -363.27142, -1902.11304, -500.00018,  0.40796,  0.93213
119, 31, -253.11636, -1975.37671, -183.89981,  0.43579,  0.9707
120, 27,  0.00, -1782.01306, -907.98145,  0.50,  0.87598
121, 34, -280.58173, -1782.01306, -863.54169,  0.42896,  0.87891
122, 28, -190.98311, -1902.11304, -587.78552,  0.45142,  0.92627
123, 28, -190.98311, -1902.11304, -587.78552,  0.45142,  0.92627
124, 34, -280.58173, -1782.01306, -863.54169,  0.42896,  0.87891
125, 33, -363.27142, -1902.11304, -500.00018,  0.40796,  0.93213
126, 27,  0.00, -1782.01306, -907.98145,  0.50,  0.87598
127, 35,  0.00, -1618.03406, -1175.57104,  0.50,  0.81836
128, 34, -280.58173, -1782.01306, -863.54169,  0.42896,  0.87891
129, 26,  363.27145, -1618.03406, -1118.03455,  0.5918,  0.82227
130, 35,  0.00, -1618.03406, -1175.57104,  0.50,  0.81836
131, 27,  0.00, -1782.01306, -907.98145,  0.50,  0.87598
132, 34, -280.58173, -1782.01306, -863.54169,  0.42896,  0.87891
133, 36, -533.69806, -1782.01306, -734.57233,  0.36475,  0.88721
134, 33, -363.27142, -1902.11304, -500.00018,  0.40796,  0.93213
135, 35,  0.00, -1618.03406, -1175.57104,  0.50,  0.81836
136, 37, -363.27145, -1618.03406, -1118.03442,  0.40796,  0.82227
137, 34, -280.58173, -1782.01306, -863.54169,  0.42896,  0.87891
138, 34, -280.58173, -1782.01306, -863.54169,  0.42896,  0.87891
139, 37, -363.27145, -1618.03406, -1118.03442,  0.40796,  0.82227
140, 36, -533.69806, -1782.01306, -734.57233,  0.36475,  0.88721
141, 33, -363.27142, -1902.11304, -500.00018,  0.40796,  0.93213
142, 38, -500.00018, -1902.11304, -363.27139,  0.37329,  0.94092
143, 31, -253.11636, -1975.37671, -183.89981,  0.43579,  0.9707
144, 33, -363.27142, -1902.11304, -500.00018,  0.40796,  0.93213
145, 36, -533.69806, -1782.01306, -734.57233,  0.36475,  0.88721
146, 38, -500.00018, -1902.11304, -363.27139,  0.37329,  0.94092
147, 39, -297.55612, -1975.37671, -96.68185,  0.42456,  0.97656
148, 40,  0.00, -2000.00,  0.00,  0.50,  0.98877
149, 31, -253.11636, -1975.37671, -183.89981,  0.43579,  0.9707
150, 31, -253.11636, -1975.37671, -183.89981,  0.43579,  0.9707
151, 38, -500.00018, -1902.11304, -363.27139,  0.37329,  0.94092
152, 39, -297.55612, -1975.37671, -96.68185,  0.42456,  0.97656
153, 41, -312.86905, -1975.37671,  0.00,  0.42065,  0.98291
154, 42,  0.00, -2000.00,  0.00,  0.50,  0.98877
155, 39, -297.55612, -1975.37671, -96.68185,  0.42456,  0.97656
156, 38, -500.00018, -1902.11304, -363.27139,  0.37329,  0.94092
157, 43, -587.7854, -1902.11304, -190.98306,  0.35107,  0.95215
158, 39, -297.55612, -1975.37671, -96.68185,  0.42456,  0.97656
159, 39, -297.55612, -1975.37671, -96.68185,  0.42456,  0.97656
160, 43, -587.7854, -1902.11304, -190.98306,  0.35107,  0.95215
161, 41, -312.86905, -1975.37671,  0.00,  0.42065,  0.98291
162, 36, -533.69806, -1782.01306, -734.57233,  0.36475,  0.88721
163, 44, -734.57227, -1782.01306, -533.698,  0.31396,  0.90039
164, 38, -500.00018, -1902.11304, -363.27139,  0.37329,  0.94092
165, 38, -500.00018, -1902.11304, -363.27139,  0.37329,  0.94092
166, 44, -734.57227, -1782.01306, -533.698,  0.31396,  0.90039
167, 43, -587.7854, -1902.11304, -190.98306,  0.35107,  0.95215
168, 36, -533.69806, -1782.01306, -734.57233,  0.36475,  0.88721
169, 45, -690.98328, -1618.03406, -951.05682,  0.32495,  0.83301
170, 44, -734.57227, -1782.01306, -533.698,  0.31396,  0.90039
171, 37, -363.27145, -1618.03406, -1118.03442,  0.40796,  0.82227
172, 45, -690.98328, -1618.03406, -951.05682,  0.32495,  0.83301
173, 36, -533.69806, -1782.01306, -734.57233,  0.36475,  0.88721
174, 44, -734.57227, -1782.01306, -533.698,  0.31396,  0.90039
175, 46, -863.54156, -1782.01306, -280.58163,  0.28125,  0.91699
176, 43, -587.7854, -1902.11304, -190.98306,  0.35107,  0.95215
177, 45, -690.98328, -1618.03406, -951.05682,  0.32495,  0.83301
178, 47, -951.05676, -1618.03406, -690.98315,  0.25903,  0.8501
179, 44, -734.57227, -1782.01306, -533.698,  0.31396,  0.90039
180, 44, -734.57227, -1782.01306, -533.698,  0.31396,  0.90039
181, 47, -951.05676, -1618.03406, -690.98315,  0.25903,  0.8501
182, 46, -863.54156, -1782.01306, -280.58163,  0.28125,  0.91699
183, 43, -587.7854, -1902.11304, -190.98306,  0.35107,  0.95215
184, 48, -618.03412, -1902.11304,  0.00,  0.34351,  0.96484
185, 41, -312.86905, -1975.37671,  0.00,  0.42065,  0.98291
186, 43, -587.7854, -1902.11304, -190.98306,  0.35107,  0.95215
187, 46, -863.54156, -1782.01306, -280.58163,  0.28125,  0.91699
188, 48, -618.03412, -1902.11304,  0.00,  0.34351,  0.96484
189, 49, -297.55612, -1975.37671,  96.68185,  0.42456,  0.98926
190, 50,  0.00, -2000.00,  0.00,  0.50,  0.98877
191, 41, -312.86905, -1975.37671,  0.00,  0.42065,  0.98291
192, 41, -312.86905, -1975.37671,  0.00,  0.42065,  0.98291
193, 48, -618.03412, -1902.11304,  0.00,  0.34351,  0.96484
194, 49, -297.55612, -1975.37671,  96.68185,  0.42456,  0.98926
195, 51, -253.11636, -1975.37671,  183.8998,  0.43579,  0.99463
196, 52,  0.00, -2000.00,  0.00,  0.50,  0.98877
197, 49, -297.55612, -1975.37671,  96.68185,  0.42456,  0.98926
198, 48, -618.03412, -1902.11304,  0.00,  0.34351,  0.96484
199, 53, -587.7854, -1902.11304,  190.98306,  0.35107,  0.97754
200, 49, -297.55612, -1975.37671,  96.68185,  0.42456,  0.98926
201, 49, -297.55612, -1975.37671,  96.68185,  0.42456,  0.98926
202, 53, -587.7854, -1902.11304,  190.98306,  0.35107,  0.97754
203, 51, -253.11636, -1975.37671,  183.8998,  0.43579,  0.99463
204, 46, -863.54156, -1782.01306, -280.58163,  0.28125,  0.91699
205, 54, -907.98126, -1782.01306,  0.00,  0.27002,  0.93555
206, 48, -618.03412, -1902.11304,  0.00,  0.34351,  0.96484
207, 48, -618.03412, -1902.11304,  0.00,  0.34351,  0.96484
208, 54, -907.98126, -1782.01306,  0.00,  0.27002,  0.93555
209, 53, -587.7854, -1902.11304,  190.98306,  0.35107,  0.97754
210, 46, -863.54156, -1782.01306, -280.58163,  0.28125,  0.91699
211, 55, -1118.0343, -1618.03406, -363.27133,  0.21692,  0.87158
212, 54, -907.98126, -1782.01306,  0.00,  0.27002,  0.93555
213, 47, -951.05676, -1618.03406, -690.98315,  0.25903,  0.8501
214, 55, -1118.0343, -1618.03406, -363.27133,  0.21692,  0.87158
215, 46, -863.54156, -1782.01306, -280.58163,  0.28125,  0.91699
216, 54, -907.98126, -1782.01306,  0.00,  0.27002,  0.93555
217, 56, -863.54156, -1782.01306,  280.58163,  0.28125,  0.95361
218, 53, -587.7854, -1902.11304,  190.98306,  0.35107,  0.97754
219, 55, -1118.0343, -1618.03406, -363.27133,  0.21692,  0.87158
220, 57, -1175.57068, -1618.03406,  0.00,  0.20239,  0.89551
221, 54, -907.98126, -1782.01306,  0.00,  0.27002,  0.93555
222, 54, -907.98126, -1782.01306,  0.00,  0.27002,  0.93555
223, 57, -1175.57068, -1618.03406,  0.00,  0.20239,  0.89551
224, 56, -863.54156, -1782.01306,  280.58163,  0.28125,  0.95361
225, 53, -587.7854, -1902.11304,  190.98306,  0.35107,  0.97754
226, 58, -500.00012, -1902.11304,  363.27136,  0.37329,  0.98877
227, 51, -253.11636, -1975.37671,  183.8998,  0.43579,  0.99463
228, 53, -587.7854, -1902.11304,  190.98306,  0.35107,  0.97754
229, 56, -863.54156, -1782.01306,  280.58163,  0.28125,  0.95361
230, 58, -500.00012, -1902.11304,  363.27136,  0.37329,  0.98877
231, 59, -183.8998, -1975.37671,  253.11633,  0.45337,  0.99951
232, 60,  0.00, -2000.00,  0.00,  0.50,  0.98877
233, 51, -253.11636, -1975.37671,  183.8998,  0.43579,  0.99463
234, 51, -253.11636, -1975.37671,  183.8998,  0.43579,  0.99463
235, 58, -500.00012, -1902.11304,  363.27136,  0.37329,  0.98877
236, 59, -183.8998, -1975.37671,  253.11633,  0.45337,  0.99951
237, 61, -96.68185, -1975.37671,  297.55609,  0.47534,  1.00195
238, 62,  0.00, -2000.00,  0.00,  0.50,  0.98877
239, 59, -183.8998, -1975.37671,  253.11633,  0.45337,  0.99951
240, 58, -500.00012, -1902.11304,  363.27136,  0.37329,  0.98877
241, 63, -363.27136, -1902.11304,  500.00012,  0.40796,  0.99756
242, 59, -183.8998, -1975.37671,  253.11633,  0.45337,  0.99951
243, 59, -183.8998, -1975.37671,  253.11633,  0.45337,  0.99951
244, 63, -363.27136, -1902.11304,  500.00012,  0.40796,  0.99756
245, 61, -96.68185, -1975.37671,  297.55609,  0.47534,  1.00195
246, 56, -863.54156, -1782.01306,  280.58163,  0.28125,  0.95361
247, 64, -734.5722, -1782.01306,  533.69794,  0.31396,  0.97021
248, 58, -500.00012, -1902.11304,  363.27136,  0.37329,  0.98877
249, 58, -500.00012, -1902.11304,  363.27136,  0.37329,  0.98877
250, 64, -734.5722, -1782.01306,  533.69794,  0.31396,  0.97021
251, 63, -363.27136, -1902.11304,  500.00012,  0.40796,  0.99756
252, 56, -863.54156, -1782.01306,  280.58163,  0.28125,  0.95361
253, 65, -1118.0343, -1618.03406,  363.27133,  0.21692,  0.91895
254, 64, -734.5722, -1782.01306,  533.69794,  0.31396,  0.97021
255, 57, -1175.57068, -1618.03406,  0.00,  0.20239,  0.89551
256, 65, -1118.0343, -1618.03406,  363.27133,  0.21692,  0.91895
257, 56, -863.54156, -1782.01306,  280.58163,  0.28125,  0.95361
258, 64, -734.5722, -1782.01306,  533.69794,  0.31396,  0.97021
259, 66, -533.69794, -1782.01306,  734.5722,  0.36475,  0.9834
260, 63, -363.27136, -1902.11304,  500.00012,  0.40796,  0.99756
261, 65, -1118.0343, -1618.03406,  363.27133,  0.21692,  0.91895
262, 67, -951.0567, -1618.03406,  690.98309,  0.25903,  0.94043
263, 64, -734.5722, -1782.01306,  533.69794,  0.31396,  0.97021
264, 64, -734.5722, -1782.01306,  533.69794,  0.31396,  0.97021
265, 67, -951.0567, -1618.03406,  690.98309,  0.25903,  0.94043
266, 66, -533.69794, -1782.01306,  734.5722,  0.36475,  0.9834
267, 63, -363.27136, -1902.11304,  500.00012,  0.40796,  0.99756
268, 68, -190.98306, -1902.11304,  587.78534,  0.45142,  1.00293
269, 61, -96.68185, -1975.37671,  297.55609,  0.47534,  1.00195
270, 63, -363.27136, -1902.11304,  500.00012,  0.40796,  0.99756
271, 66, -533.69794, -1782.01306,  734.5722,  0.36475,  0.9834
272, 68, -190.98306, -1902.11304,  587.78534,  0.45142,  1.00293
273, 69, -9.32422E-06, -1975.37671,  312.86899,  0.50,  1.00293
274, 70,  0.00, -2000.00,  0.00,  0.50,  0.98877
275, 61, -96.68185, -1975.37671,  297.55609,  0.47534,  1.00195
276, 61, -96.68185, -1975.37671,  297.55609,  0.47534,  1.00195
277, 68, -190.98306, -1902.11304,  587.78534,  0.45142,  1.00293
278, 69, -9.32422E-06, -1975.37671,  312.86899,  0.50,  1.00293
279, 71,  96.68182, -1975.37671,  297.55606,  0.52441,  1.00195
280, 72,  0.00, -2000.00,  0.00,  0.50,  0.98877
281, 69, -9.32422E-06, -1975.37671,  312.86899,  0.50,  1.00293
282, 68, -190.98306, -1902.11304,  587.78534,  0.45142,  1.00293
283, 73, -0.00002, -1902.11304,  618.03406,  0.50,  1.00488
284, 69, -9.32422E-06, -1975.37671,  312.86899,  0.50,  1.00293
285, 69, -9.32422E-06, -1975.37671,  312.86899,  0.50,  1.00293
286, 73, -0.00002, -1902.11304,  618.03406,  0.50,  1.00488
287, 71,  96.68182, -1975.37671,  297.55606,  0.52441,  1.00195
288, 66, -533.69794, -1782.01306,  734.5722,  0.36475,  0.9834
289, 74, -280.58163, -1782.01306,  863.54144,  0.42896,  0.99219
290, 68, -190.98306, -1902.11304,  587.78534,  0.45142,  1.00293
291, 68, -190.98306, -1902.11304,  587.78534,  0.45142,  1.00293
292, 74, -280.58163, -1782.01306,  863.54144,  0.42896,  0.99219
293, 73, -0.00002, -1902.11304,  618.03406,  0.50,  1.00488
294, 66, -533.69794, -1782.01306,  734.5722,  0.36475,  0.9834
295, 75, -690.98309, -1618.03406,  951.05664,  0.32495,  0.95752
296, 74, -280.58163, -1782.01306,  863.54144,  0.42896,  0.99219
297, 67, -951.0567, -1618.03406,  690.98309,  0.25903,  0.94043
298, 75, -690.98309, -1618.03406,  951.05664,  0.32495,  0.95752
299, 66, -533.69794, -1782.01306,  734.5722,  0.36475,  0.9834
300, 74, -280.58163, -1782.01306,  863.54144,  0.42896,  0.99219
301, 76, -0.00003, -1782.01306,  907.98114,  0.50,  0.99512
302, 73, -0.00002, -1902.11304,  618.03406,  0.50,  1.00488
303, 75, -690.98309, -1618.03406,  951.05664,  0.32495,  0.95752
304, 77, -363.27133, -1618.03406,  1118.03418,  0.40796,  0.96875
305, 74, -280.58163, -1782.01306,  863.54144,  0.42896,  0.99219
306, 74, -280.58163, -1782.01306,  863.54144,  0.42896,  0.99219
307, 77, -363.27133, -1618.03406,  1118.03418,  0.40796,  0.96875
308, 76, -0.00003, -1782.01306,  907.98114,  0.50,  0.99512
309, 73, -0.00002, -1902.11304,  618.03406,  0.50,  1.00488
310, 78,  190.983, -1902.11304,  587.78528,  0.54834,  1.00293
311, 71,  96.68182, -1975.37671,  297.55606,  0.52441,  1.00195
312, 73, -0.00002, -1902.11304,  618.03406,  0.50,  1.00488
313, 76, -0.00003, -1782.01306,  907.98114,  0.50,  0.99512
314, 78,  190.983, -1902.11304,  587.78528,  0.54834,  1.00293
315, 79,  183.89977, -1975.37671,  253.1163,  0.54639,  0.99951
316, 80,  0.00, -2000.00,  0.00,  0.50,  0.98877
317, 71,  96.68182, -1975.37671,  297.55606,  0.52441,  1.00195
318, 71,  96.68182, -1975.37671,  297.55606,  0.52441,  1.00195
319, 78,  190.983, -1902.11304,  587.78528,  0.54834,  1.00293
320, 79,  183.89977, -1975.37671,  253.1163,  0.54639,  0.99951
321, 81,  253.1163, -1975.37671,  183.89978,  0.56396,  0.99463
322, 82,  0.00, -2000.00,  0.00,  0.50,  0.98877
323, 79,  183.89977, -1975.37671,  253.1163,  0.54639,  0.99951
324, 78,  190.983, -1902.11304,  587.78528,  0.54834,  1.00293
325, 83,  363.27127, -1902.11304,  500.00006,  0.5918,  0.99756
326, 79,  183.89977, -1975.37671,  253.1163,  0.54639,  0.99951
327, 79,  183.89977, -1975.37671,  253.1163,  0.54639,  0.99951
328, 83,  363.27127, -1902.11304,  500.00006,  0.5918,  0.99756
329, 81,  253.1163, -1975.37671,  183.89978,  0.56396,  0.99463
330, 76, -0.00003, -1782.01306,  907.98114,  0.50,  0.99512
331, 84,  280.58157, -1782.01306,  863.54138,  0.5708,  0.99219
332, 78,  190.983, -1902.11304,  587.78528,  0.54834,  1.00293
333, 78,  190.983, -1902.11304,  587.78528,  0.54834,  1.00293
334, 84,  280.58157, -1782.01306,  863.54138,  0.5708,  0.99219
335, 83,  363.27127, -1902.11304,  500.00006,  0.5918,  0.99756
336, 76, -0.00003, -1782.01306,  907.98114,  0.50,  0.99512
337, 85, -0.00004, -1618.03406,  1175.57056,  0.50,  0.97217
338, 84,  280.58157, -1782.01306,  863.54138,  0.5708,  0.99219
339, 77, -363.27133, -1618.03406,  1118.03418,  0.40796,  0.96875
340, 85, -0.00004, -1618.03406,  1175.57056,  0.50,  0.97217
341, 76, -0.00003, -1782.01306,  907.98114,  0.50,  0.99512
342, 84,  280.58157, -1782.01306,  863.54138,  0.5708,  0.99219
343, 86,  533.69781, -1782.01306,  734.57214,  0.63477,  0.9834
344, 83,  363.27127, -1902.11304,  500.00006,  0.5918,  0.99756
345, 85, -0.00004, -1618.03406,  1175.57056,  0.50,  0.97217
346, 87,  363.27124, -1618.03406,  1118.03418,  0.5918,  0.96875
347, 84,  280.58157, -1782.01306,  863.54138,  0.5708,  0.99219
348, 84,  280.58157, -1782.01306,  863.54138,  0.5708,  0.99219
349, 87,  363.27124, -1618.03406,  1118.03418,  0.5918,  0.96875
350, 86,  533.69781, -1782.01306,  734.57214,  0.63477,  0.9834
351, 83,  363.27127, -1902.11304,  500.00006,  0.5918,  0.99756
352, 88,  500.00, -1902.11304,  363.2713,  0.62646,  0.98877
353, 81,  253.1163, -1975.37671,  183.89978,  0.56396,  0.99463
354, 83,  363.27127, -1902.11304,  500.00006,  0.5918,  0.99756
355, 86,  533.69781, -1782.01306,  734.57214,  0.63477,  0.9834
356, 88,  500.00, -1902.11304,  363.2713,  0.62646,  0.98877
357, 89,  297.55606, -1975.37671,  96.68182,  0.5752,  0.98926
358, 90,  0.00, -2000.00,  0.00,  0.50,  0.98877
359, 81,  253.1163, -1975.37671,  183.89978,  0.56396,  0.99463
360, 81,  253.1163, -1975.37671,  183.89978,  0.56396,  0.99463
361, 88,  500.00, -1902.11304,  363.2713,  0.62646,  0.98877
362, 89,  297.55606, -1975.37671,  96.68182,  0.5752,  0.98926
363, 91,  312.86896, -1975.37671,  0.00,  0.5791,  0.98291
364, 92,  0.00, -2000.00,  0.00,  0.50,  0.98877
365, 89,  297.55606, -1975.37671,  96.68182,  0.5752,  0.98926
366, 88,  500.00, -1902.11304,  363.2713,  0.62646,  0.98877
367, 93,  587.78528, -1902.11304,  190.98302,  0.64844,  0.97754
368, 89,  297.55606, -1975.37671,  96.68182,  0.5752,  0.98926
369, 89,  297.55606, -1975.37671,  96.68182,  0.5752,  0.98926
370, 93,  587.78528, -1902.11304,  190.98302,  0.64844,  0.97754
371, 91,  312.86896, -1975.37671,  0.00,  0.5791,  0.98291
372, 86,  533.69781, -1782.01306,  734.57214,  0.63477,  0.9834
373, 94,  734.57208, -1782.01306,  533.69788,  0.68555,  0.97021
374, 88,  500.00, -1902.11304,  363.2713,  0.62646,  0.98877
375, 88,  500.00, -1902.11304,  363.2713,  0.62646,  0.98877
376, 94,  734.57208, -1782.01306,  533.69788,  0.68555,  0.97021
377, 93,  587.78528, -1902.11304,  190.98302,  0.64844,  0.97754
378, 95,  297.55624, -1975.37671, -96.68188,  0.5752,  0.97656
379, 96,  0.00, -2000.00,  0.00,  0.50,  0.98877
380, 91,  312.86896, -1975.37671,  0.00,  0.5791,  0.98291
381, 91,  312.86896, -1975.37671,  0.00,  0.5791,  0.98291
382, 97,  618.034, -1902.11304,  0.00,  0.65625,  0.96484
383, 95,  297.55624, -1975.37671, -96.68188,  0.5752,  0.97656
384, 93,  587.78528, -1902.11304,  190.98302,  0.64844,  0.97754
385, 97,  618.034, -1902.11304,  0.00,  0.65625,  0.96484
386, 91,  312.86896, -1975.37671,  0.00,  0.5791,  0.98291
387, 97,  618.034, -1902.11304,  0.00,  0.65625,  0.96484
388, 98,  587.78564, -1902.11304, -190.98314,  0.64844,  0.95215
389, 95,  297.55624, -1975.37671, -96.68188,  0.5752,  0.97656
390, 93,  587.78528, -1902.11304,  190.98302,  0.64844,  0.97754
