VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input3.x, _input3.y
2126, 494, -2.91363, -1.13246, -0.81072,  0.25605, -0.68946,  0.31477,  0.498,  0.9886,  0.498,  0.9886
2127, 496, -3.3731, -1.33556, -1.49322,  0.04843, -0.71859,  0.34825,  0.4739,  0.9174,  0.4739,  0.9174
2128, 500, -2.97924, -1.24056, -1.23874,  0.19353, -0.75165,  0.19385,  0.5014,  0.9529,  0.5014,  0.9529
2129, 492, -3.16711, -1.24597, -1.16408, -0.13935, -0.68081,  0.39633,  0.484,  0.9542,  0.484,  0.9542
2130, 501, -2.8423, -1.1858, -1.2989,  0.53329, -0.57708,  0.15025,  0.515,  0.953,  0.515,  0.953
2131, 494, -2.91363, -1.13246, -0.81072,  0.25605, -0.68946,  0.31477,  0.498,  0.9886,  0.498,  0.9886
2132, 500, -2.97924, -1.24056, -1.23874,  0.19353, -0.75165,  0.19385,  0.5014,  0.9529,  0.5014,  0.9529
2133, 501, -2.8423, -1.1858, -1.2989,  0.53329, -0.57708,  0.15025,  0.515,  0.953,  0.515,  0.953
2134, 502, -2.78578, -1.06477, -0.89296,  0.44693, -0.65661, -0.09549,  0.5124,  0.9905,  0.5124,  0.9905
2135, 494, -2.91363, -1.13246, -0.81072,  0.25605, -0.68946,  0.31477,  0.498,  0.9886,  0.498,  0.9886
2136, 503, -2.94705, -1.28687, -1.67481,  0.30573, -0.69913,  0.24032,  0.5141,  0.9163,  0.5141,  0.9163
2137, 501, -2.8423, -1.1858, -1.2989,  0.53329, -0.57708,  0.15025,  0.515,  0.953,  0.515,  0.953
2138, 500, -2.97924, -1.24056, -1.23874,  0.19353, -0.75165,  0.19385,  0.5014,  0.9529,  0.5014,  0.9529
2139, 496, -3.3731, -1.33556, -1.49322,  0.04843, -0.71859,  0.34825,  0.4739,  0.9174,  0.4739,  0.9174
2140, 503, -2.94705, -1.28687, -1.67481,  0.30573, -0.69913,  0.24032,  0.5141,  0.9163,  0.5141,  0.9163
2141, 500, -2.97924, -1.24056, -1.23874,  0.19353, -0.75165,  0.19385,  0.5014,  0.9529,  0.5014,  0.9529
2142, 496, -3.3731, -1.33556, -1.49322,  0.04843, -0.71859,  0.34825,  0.4739,  0.9174,  0.4739,  0.9174
2143, 504, -3.28, -1.47027, -1.91481,  0.16412, -0.73268,  0.27613,  0.4922,  0.8837,  0.4922,  0.8837
2144, 503, -2.94705, -1.28687, -1.67481,  0.30573, -0.69913,  0.24032,  0.5141,  0.9163,  0.5141,  0.9163
2145, 2176,  3.94487,  1.76895,  1.20287, -0.38101, -0.70321, -0.01813,  0.0465,  0.3855,  0.0465,  0.3855
2146, 2171,  4.09202,  1.73953,  1.21991, -0.0349, -0.78843,  0.13098,  0.0465,  0.3717,  0.0465,  0.3717
2147, 2189,  3.95846,  1.78233,  1.27595, -0.34794, -0.63668,  0.33701,  0.039,  0.3846,  0.039,  0.3846
2148, 2178,  3.87718,  1.84842,  1.05529, -0.56592, -0.45926, -0.32986,  0.0579,  0.3982,  0.0579,  0.3982
2149, 2188,  3.83331,  1.8674,  1.17703, -0.68268, -0.41385,  0.05169,  0.0465,  0.3989,  0.0465,  0.3989
2150, 2187,  3.78725,  2.00849,  1.1493, -0.79537, -0.03383, -0.07902,  0.0465,  0.4116,  0.0465,  0.4116
2151, 504, -3.28, -1.47027, -1.91481,  0.16412, -0.73268,  0.27613,  0.4922,  0.8837,  0.4922,  0.8837
2152, 505, -3.04883, -1.43823, -2.03205,  0.41095, -0.67939,  0.09771,  0.515,  0.8835,  0.515,  0.8835
2153, 503, -2.94705, -1.28687, -1.67481,  0.30573, -0.69913,  0.24032,  0.5141,  0.9163,  0.5141,  0.9163
2154, 506, -4.4578, -1.54081, -1.77212,  0.04507, -0.6528,  0.46024,  0.3905,  0.8605,  0.3905,  0.8605
2155, 497, -3.95563, -1.36945, -1.64772,  0.0003, -0.62157,  0.50363,  0.4281,  0.8901,  0.4281,  0.8901
2156, 499, -4.62983, -1.46172, -1.72095, -0.15151, -0.25119,  0.74428,  0.374,  0.8646,  0.374,  0.8646
2157, 507, -4.72605, -1.52145, -1.78031, -0.3841, -0.13935,  0.68778,  0.3676,  0.8554,  0.3676,  0.8554
2158, 506, -4.4578, -1.54081, -1.77212,  0.04507, -0.6528,  0.46024,  0.3905,  0.8605,  0.3905,  0.8605
2159, 499, -4.62983, -1.46172, -1.72095, -0.15151, -0.25119,  0.74428,  0.374,  0.8646,  0.374,  0.8646
2160, 508, -3.38617, -1.56722, -2.07944,  0.09322, -0.76164,  0.22631,  0.49,  0.8654,  0.49,  0.8654
2161, 505, -3.04883, -1.43823, -2.03205,  0.41095, -0.67939,  0.09771,  0.515,  0.8835,  0.515,  0.8835
2162, 504, -3.28, -1.47027, -1.91481,  0.16412, -0.73268,  0.27613,  0.4922,  0.8837,  0.4922,  0.8837
2163, 508, -3.38617, -1.56722, -2.07944,  0.09322, -0.76164,  0.22631,  0.49,  0.8654,  0.49,  0.8654
2164, 509, -3.26814, -1.53338, -2.14439,  0.34048, -0.55552, -0.46419,  0.5019,  0.8654,  0.5019,  0.8654
2165, 505, -3.04883, -1.43823, -2.03205,  0.41095, -0.67939,  0.09771,  0.515,  0.8835,  0.515,  0.8835
2166, 510, -3.45357, -1.55936, -2.14573,  0.02024, -0.47536, -0.64313,  0.4873,  0.8578,  0.4873,  0.8578
2167, 509, -3.26814, -1.53338, -2.14439,  0.34048, -0.55552, -0.46419,  0.5019,  0.8654,  0.5019,  0.8654
2168, 508, -3.38617, -1.56722, -2.07944,  0.09322, -0.76164,  0.22631,  0.49,  0.8654,  0.49,  0.8654
2169, 510, -3.45357, -1.55936, -2.14573,  0.02024, -0.47536, -0.64313,  0.4873,  0.8578,  0.4873,  0.8578
2170, 508, -3.38617, -1.56722, -2.07944,  0.09322, -0.76164,  0.22631,  0.49,  0.8654,  0.49,  0.8654
2171, 511, -3.53413, -1.56245, -2.13062, -0.54228, -0.42939, -0.40194,  0.4801,  0.8563,  0.4801,  0.8563
2172, 2176,  3.94487,  1.76895,  1.20287, -0.38101, -0.70321, -0.01813,  0.0465,  0.3855,  0.0465,  0.3855
2173, 2188,  3.83331,  1.8674,  1.17703, -0.68268, -0.41385,  0.05169,  0.0465,  0.3989,  0.0465,  0.3989
2174, 2178,  3.87718,  1.84842,  1.05529, -0.56592, -0.45926, -0.32986,  0.0579,  0.3982,  0.0579,  0.3982
2175, 2185,  3.86284,  2.1355,  1.00538, -0.60208,  0.26432, -0.45566,  0.0579,  0.4251,  0.0579,  0.4251
2176, 2186,  3.83788,  1.98659,  1.00875, -0.6576, -0.10971, -0.44218,  0.0592,  0.4116,  0.0592,  0.4116
2177, 2187,  3.78725,  2.00849,  1.1493, -0.79537, -0.03383, -0.07902,  0.0465,  0.4116,  0.0465,  0.4116
2178, 508, -3.38617, -1.56722, -2.07944,  0.09322, -0.76164,  0.22631,  0.49,  0.8654,  0.49,  0.8654
2179, 512, -3.54572, -1.54659, -2.09783, -0.74528, -0.16328,  0.24061,  0.4777,  0.8589,  0.4777,  0.8589
2180, 511, -3.53413, -1.56245, -2.13062, -0.54228, -0.42939, -0.40194,  0.4801,  0.8563,  0.4801,  0.8563
2181, 508, -3.38617, -1.56722, -2.07944,  0.09322, -0.76164,  0.22631,  0.49,  0.8654,  0.49,  0.8654
2182, 513, -3.51654, -1.51675, -2.05217, -0.14313, -0.76424, -0.18828,  0.4777,  0.8645,  0.4777,  0.8645
2183, 512, -3.54572, -1.54659, -2.09783, -0.74528, -0.16328,  0.24061,  0.4777,  0.8589,  0.4777,  0.8589
2184, 513, -3.51654, -1.51675, -2.05217, -0.14313, -0.76424, -0.18828,  0.4777,  0.8645,  0.4777,  0.8645
2185, 508, -3.38617, -1.56722, -2.07944,  0.09322, -0.76164,  0.22631,  0.49,  0.8654,  0.49,  0.8654
2186, 504, -3.28, -1.47027, -1.91481,  0.16412, -0.73268,  0.27613,  0.4922,  0.8837,  0.4922,  0.8837
2187, 514, -3.83196, -1.61091, -2.09221,  0.03819, -0.75635,  0.25783,  0.4528,  0.8501,  0.4528,  0.8501
2188, 513, -3.51654, -1.51675, -2.05217, -0.14313, -0.76424, -0.18828,  0.4777,  0.8645,  0.4777,  0.8645
2189, 504, -3.28, -1.47027, -1.91481,  0.16412, -0.73268,  0.27613,  0.4922,  0.8837,  0.4922,  0.8837
2190, 2178,  3.87718,  1.84842,  1.05529, -0.56592, -0.45926, -0.32986,  0.0579,  0.3982,  0.0579,  0.3982
2191, 2187,  3.78725,  2.00849,  1.1493, -0.79537, -0.03383, -0.07902,  0.0465,  0.4116,  0.0465,  0.4116
2192, 2186,  3.83788,  1.98659,  1.00875, -0.6576, -0.10971, -0.44218,  0.0592,  0.4116,  0.0592,  0.4116
2193, 513, -3.51654, -1.51675, -2.05217, -0.14313, -0.76424, -0.18828,  0.4777,  0.8645,  0.4777,  0.8645
2194, 514, -3.83196, -1.61091, -2.09221,  0.03819, -0.75635,  0.25783,  0.4528,  0.8501,  0.4528,  0.8501
2195, 515, -3.61686, -1.56216, -2.10853,  0.40649, -0.47546, -0.49869,  0.471,  0.856,  0.471,  0.856
2196, 2185,  3.86284,  2.1355,  1.00538, -0.60208,  0.26432, -0.45566,  0.0579,  0.4251,  0.0579,  0.4251
2197, 2177,  3.95277,  1.9754,  0.91137, -0.3803, -0.13894, -0.68998,  0.0721,  0.4116,  0.0721,  0.4116
2198, 2186,  3.83788,  1.98659,  1.00875, -0.6576, -0.10971, -0.44218,  0.0592,  0.4116,  0.0592,  0.4116
2199, 515, -3.61686, -1.56216, -2.10853,  0.40649, -0.47546, -0.49869,  0.471,  0.856,  0.471,  0.856
2200, 514, -3.83196, -1.61091, -2.09221,  0.03819, -0.75635,  0.25783,  0.4528,  0.8501,  0.4528,  0.8501
2201, 516, -3.73784, -1.58974, -2.13009,  0.16329, -0.42467, -0.65802,  0.4617,  0.8501,  0.4617,  0.8501
2202, 516, -3.73784, -1.58974, -2.13009,  0.16329, -0.42467, -0.65802,  0.4617,  0.8501,  0.4617,  0.8501
2203, 514, -3.83196, -1.61091, -2.09221,  0.03819, -0.75635,  0.25783,  0.4528,  0.8501,  0.4528,  0.8501
2204, 517, -3.85598, -1.59894, -2.11688, -0.23602, -0.42509, -0.63529,  0.4516,  0.8473,  0.4516,  0.8473
2205, 517, -3.85598, -1.59894, -2.11688, -0.23602, -0.42509, -0.63529,  0.4516,  0.8473,  0.4516,  0.8473
2206, 514, -3.83196, -1.61091, -2.09221,  0.03819, -0.75635,  0.25783,  0.4528,  0.8501,  0.4528,  0.8501
2207, 518, -3.93286, -1.58921, -2.07789, -0.63415, -0.36445, -0.32409,  0.4439,  0.8487,  0.4439,  0.8487
2208, 519, -3.96495, -1.5597, -2.01629, -0.71706, -0.30737,  0.17707,  0.4392,  0.8534,  0.4392,  0.8534
2209, 518, -3.93286, -1.58921, -2.07789, -0.63415, -0.36445, -0.32409,  0.4439,  0.8487,  0.4439,  0.8487
2210, 514, -3.83196, -1.61091, -2.09221,  0.03819, -0.75635,  0.25783,  0.4528,  0.8501,  0.4528,  0.8501
2211, 2177,  3.95277,  1.9754,  0.91137, -0.3803, -0.13894, -0.68998,  0.0721,  0.4116,  0.0721,  0.4116
2212, 2178,  3.87718,  1.84842,  1.05529, -0.56592, -0.45926, -0.32986,  0.0579,  0.3982,  0.0579,  0.3982
2213, 2186,  3.83788,  1.98659,  1.00875, -0.6576, -0.10971, -0.44218,  0.0592,  0.4116,  0.0592,  0.4116
2214, 2179,  3.96234,  2.12581,  0.92107, -0.31249,  0.29194, -0.67611,  0.0691,  0.4274,  0.0691,  0.4274
2215, 2185,  3.86284,  2.1355,  1.00538, -0.60208,  0.26432, -0.45566,  0.0579,  0.4251,  0.0579,  0.4251
2216, 2184,  3.92003,  2.26617,  1.11643, -0.44688,  0.6157, -0.2474,  0.0465,  0.4377,  0.0465,  0.4377
2217, 514, -3.83196, -1.61091, -2.09221,  0.03819, -0.75635,  0.25783,  0.4528,  0.8501,  0.4528,  0.8501
2218, 520, -3.92623, -1.50021, -1.92837, -0.05146, -0.75814,  0.25015,  0.4392,  0.8634,  0.4392,  0.8634
2219, 519, -3.96495, -1.5597, -2.01629, -0.71706, -0.30737,  0.17707,  0.4392,  0.8534,  0.4392,  0.8534
2220, 2185,  3.86284,  2.1355,  1.00538, -0.60208,  0.26432, -0.45566,  0.0579,  0.4251,  0.0579,  0.4251
2221, 2179,  3.96234,  2.12581,  0.92107, -0.31249,  0.29194, -0.67611,  0.0691,  0.4274,  0.0691,  0.4274
2222, 2177,  3.95277,  1.9754,  0.91137, -0.3803, -0.13894, -0.68998,  0.0721,  0.4116,  0.0721,  0.4116
2223, 496, -3.3731, -1.33556, -1.49322,  0.04843, -0.71859,  0.34825,  0.4739,  0.9174,  0.4739,  0.9174
2224, 514, -3.83196, -1.61091, -2.09221,  0.03819, -0.75635,  0.25783,  0.4528,  0.8501,  0.4528,  0.8501
2225, 504, -3.28, -1.47027, -1.91481,  0.16412, -0.73268,  0.27613,  0.4922,  0.8837,  0.4922,  0.8837
2226, 2184,  3.92003,  2.26617,  1.11643, -0.44688,  0.6157, -0.2474,  0.0465,  0.4377,  0.0465,  0.4377
2227, 2183,  4.06334,  2.31369,  1.1201, -0.11321,  0.7792, -0.14153,  0.0465,  0.4516,  0.0465,  0.4516
2228, 2182,  4.00282,  2.24962,  0.99747, -0.25599,  0.602, -0.46051,  0.0606,  0.4413,  0.0606,  0.4413
2229, 520, -3.92623, -1.50021, -1.92837, -0.05146, -0.75814,  0.25015,  0.4392,  0.8634,  0.4392,  0.8634
2230, 514, -3.83196, -1.61091, -2.09221,  0.03819, -0.75635,  0.25783,  0.4528,  0.8501,  0.4528,  0.8501
2231, 496, -3.3731, -1.33556, -1.49322,  0.04843, -0.71859,  0.34825,  0.4739,  0.9174,  0.4739,  0.9174
2232, 2179,  3.96234,  2.12581,  0.92107, -0.31249,  0.29194, -0.67611,  0.0691,  0.4274,  0.0691,  0.4274
2233, 2184,  3.92003,  2.26617,  1.11643, -0.44688,  0.6157, -0.2474,  0.0465,  0.4377,  0.0465,  0.4377
2234, 2182,  4.00282,  2.24962,  0.99747, -0.25599,  0.602, -0.46051,  0.0606,  0.4413,  0.0606,  0.4413
2235, 497, -3.95563, -1.36945, -1.64772,  0.0003, -0.62157,  0.50363,  0.4281,  0.8901,  0.4281,  0.8901
2236, 520, -3.92623, -1.50021, -1.92837, -0.05146, -0.75814,  0.25015,  0.4392,  0.8634,  0.4392,  0.8634
2237, 496, -3.3731, -1.33556, -1.49322,  0.04843, -0.71859,  0.34825,  0.4739,  0.9174,  0.4739,  0.9174
2238, 2182,  4.00282,  2.24962,  0.99747, -0.25599,  0.602, -0.46051,  0.0606,  0.4413,  0.0606,  0.4413
2239, 2183,  4.06334,  2.31369,  1.1201, -0.11321,  0.7792, -0.14153,  0.0465,  0.4516,  0.0465,  0.4516
2240, 2181,  4.07699,  2.25089,  0.98346, -0.04606,  0.57384, -0.55551,  0.0655,  0.4463,  0.0655,  0.4463
2241, 520, -3.92623, -1.50021, -1.92837, -0.05146, -0.75814,  0.25015,  0.4392,  0.8634,  0.4392,  0.8634
2242, 497, -3.95563, -1.36945, -1.64772,  0.0003, -0.62157,  0.50363,  0.4281,  0.8901,  0.4281,  0.8901
2243, 521, -3.97687, -1.53722, -1.97531,  0.36531, -0.71069,  0.03825,  0.4359,  0.8574,  0.4359,  0.8574
2244, 2179,  3.96234,  2.12581,  0.92107, -0.31249,  0.29194, -0.67611,  0.0691,  0.4274,  0.0691,  0.4274
2245, 2182,  4.00282,  2.24962,  0.99747, -0.25599,  0.602, -0.46051,  0.0606,  0.4413,  0.0606,  0.4413
2246, 2181,  4.07699,  2.25089,  0.98346, -0.04606,  0.57384, -0.55551,  0.0655,  0.4463,  0.0655,  0.4463
2247, 521, -3.97687, -1.53722, -1.97531,  0.36531, -0.71069,  0.03825,  0.4359,  0.8574,  0.4359,  0.8574
2248, 497, -3.95563, -1.36945, -1.64772,  0.0003, -0.62157,  0.50363,  0.4281,  0.8901,  0.4281,  0.8901
2249, 522, -4.22464, -1.54307, -1.83074,  0.11066, -0.73587,  0.29367,  0.4113,  0.862,  0.4113,  0.862
2250, 522, -4.22464, -1.54307, -1.83074,  0.11066, -0.73587,  0.29367,  0.4113,  0.862,  0.4113,  0.862
2251, 497, -3.95563, -1.36945, -1.64772,  0.0003, -0.62157,  0.50363,  0.4281,  0.8901,  0.4281,  0.8901
2252, 506, -4.4578, -1.54081, -1.77212,  0.04507, -0.6528,  0.46024,  0.3905,  0.8605,  0.3905,  0.8605
2253, 2179,  3.96234,  2.12581,  0.92107, -0.31249,  0.29194, -0.67611,  0.0691,  0.4274,  0.0691,  0.4274
2254, 2181,  4.07699,  2.25089,  0.98346, -0.04606,  0.57384, -0.55551,  0.0655,  0.4463,  0.0655,  0.4463
2255, 2180,  4.09083,  2.128,  0.89676, -0.03052,  0.26322, -0.75484,  0.0802,  0.4322,  0.0802,  0.4322
2256, 522, -4.22464, -1.54307, -1.83074,  0.11066, -0.73587,  0.29367,  0.4113,  0.862,  0.4113,  0.862
2257, 523, -4.05416, -1.5588, -1.99285,  0.14802, -0.60312, -0.50432,  0.43,  0.8534,  0.43,  0.8534
2258, 521, -3.97687, -1.53722, -1.97531,  0.36531, -0.71069,  0.03825,  0.4359,  0.8574,  0.4359,  0.8574
2259, 2179,  3.96234,  2.12581,  0.92107, -0.31249,  0.29194, -0.67611,  0.0691,  0.4274,  0.0691,  0.4274
2260, 2180,  4.09083,  2.128,  0.89676, -0.03052,  0.26322, -0.75484,  0.0802,  0.4322,  0.0802,  0.4322
2261, 2175,  4.10114,  1.97793,  0.88332, -0.05322, -0.13929, -0.78598,  0.086,  0.4116,  0.086,  0.4116
2262, 2179,  3.96234,  2.12581,  0.92107, -0.31249,  0.29194, -0.67611,  0.0691,  0.4274,  0.0691,  0.4274
2263, 2175,  4.10114,  1.97793,  0.88332, -0.05322, -0.13929, -0.78598,  0.086,  0.4116,  0.086,  0.4116
2264, 2177,  3.95277,  1.9754,  0.91137, -0.3803, -0.13894, -0.68998,  0.0721,  0.4116,  0.0721,  0.4116
2265, 524, -4.15763, -1.56134, -1.97202, -0.26604, -0.55393, -0.51223,  0.4208,  0.8521,  0.4208,  0.8521
2266, 523, -4.05416, -1.5588, -1.99285,  0.14802, -0.60312, -0.50432,  0.43,  0.8534,  0.43,  0.8534
2267, 522, -4.22464, -1.54307, -1.83074,  0.11066, -0.73587,  0.29367,  0.4113,  0.862,  0.4113,  0.862
2268, 525, -4.23302, -1.54026, -1.9197, -0.31939, -0.53357, -0.50328,  0.413,  0.8544,  0.413,  0.8544
2269, 524, -4.15763, -1.56134, -1.97202, -0.26604, -0.55393, -0.51223,  0.4208,  0.8521,  0.4208,  0.8521
2270, 522, -4.22464, -1.54307, -1.83074,  0.11066, -0.73587,  0.29367,  0.4113,  0.862,  0.4113,  0.862
2271, 526, -4.37012, -1.541, -1.88903,  0.00188, -0.71669, -0.35547,  0.4009,  0.8532,  0.4009,  0.8532
2272, 525, -4.23302, -1.54026, -1.9197, -0.31939, -0.53357, -0.50328,  0.413,  0.8544,  0.413,  0.8544
2273, 522, -4.22464, -1.54307, -1.83074,  0.11066, -0.73587,  0.29367,  0.4113,  0.862,  0.4113,  0.862
2274, 506, -4.4578, -1.54081, -1.77212,  0.04507, -0.6528,  0.46024,  0.3905,  0.8605,  0.3905,  0.8605
2275, 526, -4.37012, -1.541, -1.88903,  0.00188, -0.71669, -0.35547,  0.4009,  0.8532,  0.4009,  0.8532
2276, 522, -4.22464, -1.54307, -1.83074,  0.11066, -0.73587,  0.29367,  0.4113,  0.862,  0.4113,  0.862
2277, 527, -4.6273, -1.59636, -1.91737,  0.11532, -0.71651, -0.33661,  0.3799,  0.8434,  0.3799,  0.8434
2278, 526, -4.37012, -1.541, -1.88903,  0.00188, -0.71669, -0.35547,  0.4009,  0.8532,  0.4009,  0.8532
2279, 506, -4.4578, -1.54081, -1.77212,  0.04507, -0.6528,  0.46024,  0.3905,  0.8605,  0.3905,  0.8605
2280, 527, -4.6273, -1.59636, -1.91737,  0.11532, -0.71651, -0.33661,  0.3799,  0.8434,  0.3799,  0.8434
2281, 506, -4.4578, -1.54081, -1.77212,  0.04507, -0.6528,  0.46024,  0.3905,  0.8605,  0.3905,  0.8605
2282, 528, -4.73317, -1.59874, -1.854, -0.11001, -0.73,  0.30821,  0.3697,  0.8464,  0.3697,  0.8464
2283, 529, -4.70507, -1.60039, -1.90539, -0.19911, -0.44947, -0.63114,  0.3729,  0.8426,  0.3729,  0.8426
2284, 527, -4.6273, -1.59636, -1.91737,  0.11532, -0.71651, -0.33661,  0.3799,  0.8434,  0.3799,  0.8434
2285, 528, -4.73317, -1.59874, -1.854, -0.11001, -0.73,  0.30821,  0.3697,  0.8464,  0.3697,  0.8464
2286, 507, -4.72605, -1.52145, -1.78031, -0.3841, -0.13935,  0.68778,  0.3676,  0.8554,  0.3676,  0.8554
2287, 528, -4.73317, -1.59874, -1.854, -0.11001, -0.73,  0.30821,  0.3697,  0.8464,  0.3697,  0.8464
2288, 506, -4.4578, -1.54081, -1.77212,  0.04507, -0.6528,  0.46024,  0.3905,  0.8605,  0.3905,  0.8605
2289, 2177,  3.95277,  1.9754,  0.91137, -0.3803, -0.13894, -0.68998,  0.0721,  0.4116,  0.0721,  0.4116
2290, 2174,  3.97668,  1.83874,  0.97097, -0.28274, -0.52241, -0.53586,  0.0691,  0.3959,  0.0691,  0.3959
2291, 2178,  3.87718,  1.84842,  1.05529, -0.56592, -0.45926, -0.32986,  0.0579,  0.3982,  0.0579,  0.3982
2292, 2176,  3.94487,  1.76895,  1.20287, -0.38101, -0.70321, -0.01813,  0.0465,  0.3855,  0.0465,  0.3855
2293, 2178,  3.87718,  1.84842,  1.05529, -0.56592, -0.45926, -0.32986,  0.0579,  0.3982,  0.0579,  0.3982
2294, 2174,  3.97668,  1.83874,  0.97097, -0.28274, -0.52241, -0.53586,  0.0691,  0.3959,  0.0691,  0.3959
2295, 529, -4.70507, -1.60039, -1.90539, -0.19911, -0.44947, -0.63114,  0.3729,  0.8426,  0.3729,  0.8426
2296, 528, -4.73317, -1.59874, -1.854, -0.11001, -0.73,  0.30821,  0.3697,  0.8464,  0.3697,  0.8464
2297, 530, -4.76173, -1.58389, -1.86525, -0.70493, -0.27869, -0.25574,  0.3671,  0.8452,  0.3671,  0.8452
2298, 507, -4.72605, -1.52145, -1.78031, -0.3841, -0.13935,  0.68778,  0.3676,  0.8554,  0.3676,  0.8554
2299, 531, -4.76718, -1.5541, -1.81832, -0.71059,  0.02955,  0.36631,  0.3653,  0.85,  0.3653,  0.85
2300, 528, -4.73317, -1.59874, -1.854, -0.11001, -0.73,  0.30821,  0.3697,  0.8464,  0.3697,  0.8464
2301, 530, -4.76173, -1.58389, -1.86525, -0.70493, -0.27869, -0.25574,  0.3671,  0.8452,  0.3671,  0.8452
2302, 528, -4.73317, -1.59874, -1.854, -0.11001, -0.73,  0.30821,  0.3697,  0.8464,  0.3697,  0.8464
2303, 531, -4.76718, -1.5541, -1.81832, -0.71059,  0.02955,  0.36631,  0.3653,  0.85,  0.3653,  0.85
2304, 532,  1.82466, -0.76975, -1.47623, -0.02806, -0.78536, -0.14974,  0.8125,  0.9379,  0.8125,  0.9379
2305, 533,  1.8296, -0.80068, -1.6254, -0.07704, -0.77936,  0.1633,  0.8087,  0.9278,  0.8087,  0.9278
2306, 534,  1.87858, -0.70097, -1.48516,  0.61185, -0.15773, -0.49068,  0.8172,  0.9344,  0.8172,  0.9344
2307, 535,  1.21346, -0.51899, -1.52272, -0.37275, -0.70634, -0.04621,  0.7747,  0.9607,  0.7747,  0.9607
2308, 533,  1.8296, -0.80068, -1.6254, -0.07704, -0.77936,  0.1633,  0.8087,  0.9278,  0.8087,  0.9278
2309, 532,  1.82466, -0.76975, -1.47623, -0.02806, -0.78536, -0.14974,  0.8125,  0.9379,  0.8125,  0.9379
2310, 535,  1.21346, -0.51899, -1.52272, -0.37275, -0.70634, -0.04621,  0.7747,  0.9607,  0.7747,  0.9607
2311, 536,  1.2165, -0.54499, -1.67809, -0.37576, -0.68766, -0.16105,  0.7701,  0.9523,  0.7701,  0.9523
2312, 533,  1.8296, -0.80068, -1.6254, -0.07704, -0.77936,  0.1633,  0.8087,  0.9278,  0.8087,  0.9278
2313, 537,  0.80148, -0.22577, -1.44527, -0.54002, -0.53189, -0.25589,  0.7426,  0.9788,  0.7426,  0.9788
2314, 536,  1.2165, -0.54499, -1.67809, -0.37576, -0.68766, -0.16105,  0.7701,  0.9523,  0.7701,  0.9523
2315, 535,  1.21346, -0.51899, -1.52272, -0.37275, -0.70634, -0.04621,  0.7747,  0.9607,  0.7747,  0.9607
2316, 537,  0.80148, -0.22577, -1.44527, -0.54002, -0.53189, -0.25589,  0.7426,  0.9788,  0.7426,  0.9788
2317, 538,  1.21562, -0.48265, -1.76539, -0.38011, -0.438, -0.55107,  0.7641,  0.948,  0.7641,  0.948
2318, 536,  1.2165, -0.54499, -1.67809, -0.37576, -0.68766, -0.16105,  0.7701,  0.9523,  0.7701,  0.9523
2319, 536,  1.2165, -0.54499, -1.67809, -0.37576, -0.68766, -0.16105,  0.7701,  0.9523,  0.7701,  0.9523
2320, 539,  1.81231, -0.71491, -1.83154, -0.15975, -0.63735, -0.45636,  0.7943,  0.9198,  0.7943,  0.9198
2321, 533,  1.8296, -0.80068, -1.6254, -0.07704, -0.77936,  0.1633,  0.8087,  0.9278,  0.8087,  0.9278
2322, 536,  1.2165, -0.54499, -1.67809, -0.37576, -0.68766, -0.16105,  0.7701,  0.9523,  0.7701,  0.9523
2323, 538,  1.21562, -0.48265, -1.76539, -0.38011, -0.438, -0.55107,  0.7641,  0.948,  0.7641,  0.948
2324, 539,  1.81231, -0.71491, -1.83154, -0.15975, -0.63735, -0.45636,  0.7943,  0.9198,  0.7943,  0.9198
2325, 537,  0.80148, -0.22577, -1.44527, -0.54002, -0.53189, -0.25589,  0.7426,  0.9788,  0.7426,  0.9788
2326, 540,  0.76587, -0.13807, -1.56487, -0.56133, -0.31291, -0.47644,  0.7345,  0.9717,  0.7345,  0.9717
2327, 538,  1.21562, -0.48265, -1.76539, -0.38011, -0.438, -0.55107,  0.7641,  0.948,  0.7641,  0.948
2328, 541,  0.53213,  0.07965, -1.32047, -0.49311,  0.09784, -0.62231,  0.7123,  0.9852,  0.7123,  0.9852
2329, 540,  0.76587, -0.13807, -1.56487, -0.56133, -0.31291, -0.47644,  0.7345,  0.9717,  0.7345,  0.9717
2330, 537,  0.80148, -0.22577, -1.44527, -0.54002, -0.53189, -0.25589,  0.7426,  0.9788,  0.7426,  0.9788
2331, 2174,  3.97668,  1.83874,  0.97097, -0.28274, -0.52241, -0.53586,  0.0691,  0.3959,  0.0691,  0.3959
2332, 2177,  3.95277,  1.9754,  0.91137, -0.3803, -0.13894, -0.68998,  0.0721,  0.4116,  0.0721,  0.4116
2333, 2175,  4.10114,  1.97793,  0.88332, -0.05322, -0.13929, -0.78598,  0.086,  0.4116,  0.086,  0.4116
2334, 2176,  3.94487,  1.76895,  1.20287, -0.38101, -0.70321, -0.01813,  0.0465,  0.3855,  0.0465,  0.3855
2335, 2174,  3.97668,  1.83874,  0.97097, -0.28274, -0.52241, -0.53586,  0.0691,  0.3959,  0.0691,  0.3959
2336, 2172,  4.02765,  1.7524,  1.0839, -0.17461, -0.73592, -0.26063,  0.0606,  0.3819,  0.0606,  0.3819
2337, 542,  2.44956, -0.71988, -1.84868,  0.08756, -0.63281, -0.48155,  0.8062,  0.8821,  0.8062,  0.8821
