VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input3.x, _input3.y
912, 224, -2.80882, -0.42986,  0.91914,  0.10092,  0.12928,  0.68052,  0.3288,  0.2654,  0.3288,  0.2654
913, 223, -3.03859, -0.67839,  0.95751,  0.07682,  0.12196,  0.685,  0.3491,  0.2217,  0.3491,  0.2217
914, 212, -2.75447, -0.80405,  0.84704,  0.08178, -0.34668,  0.6026,  0.3961,  0.2356,  0.3961,  0.2356
915, 223, -3.03859, -0.67839,  0.95751,  0.07682,  0.12196,  0.685,  0.3491,  0.2217,  0.3491,  0.2217
916, 224, -2.80882, -0.42986,  0.91914,  0.10092,  0.12928,  0.68052,  0.3288,  0.2654,  0.3288,  0.2654
917, 222, -3.33409, -0.52605,  0.94658, -0.07396, -0.05724,  0.69372,  0.3106,  0.2081,  0.3106,  0.2081
918, 225, -2.79207, -0.31441,  0.89022, -0.19111,  0.17579,  0.65006,  0.397,  0.3153,  0.397,  0.3153
919, 212, -2.75447, -0.80405,  0.84704,  0.08178, -0.34668,  0.6026,  0.3961,  0.2356,  0.3961,  0.2356
920, 208, -2.72235, -0.91572,  0.90758, -0.25651, -0.30029,  0.57795,  0.4483,  0.282,  0.4483,  0.282
921, 224, -2.80882, -0.42986,  0.91914,  0.10092,  0.12928,  0.68052,  0.3288,  0.2654,  0.3288,  0.2654
922, 212, -2.75447, -0.80405,  0.84704,  0.08178, -0.34668,  0.6026,  0.3961,  0.2356,  0.3961,  0.2356
923, 225, -2.79207, -0.31441,  0.89022, -0.19111,  0.17579,  0.65006,  0.397,  0.3153,  0.397,  0.3153
924, 226, -3.91373, -0.5697,  0.75694,  0.21788, -0.57435,  0.33564,  0.2599,  0.1727,  0.2599,  0.1727
925, 220, -4.18469, -0.70326,  0.36922, -0.4663, -0.50223,  0.14259,  0.28035,  0.16033,  0.28035,  0.16033
926, 221, -3.8796, -0.56488,  0.8248, -0.15216, -0.37472,  0.57134,  0.2793,  0.1812,  0.2793,  0.1812
927, 220, -4.18469, -0.70326,  0.36922, -0.4663, -0.50223,  0.14259,  0.28035,  0.16033,  0.28035,  0.16033
928, 226, -3.91373, -0.5697,  0.75694,  0.21788, -0.57435,  0.33564,  0.2599,  0.1727,  0.2599,  0.1727
929, 227, -4.30531, -0.61667,  0.62057, -0.17423, -0.67349,  0.07784,  0.26062,  0.15325,  0.26062,  0.15325
930, 228, -3.84686, -0.29148,  0.90027, -0.00317,  0.09725,  0.6932,  0.2585,  0.2064,  0.2585,  0.2064
931, 221, -3.8796, -0.56488,  0.8248, -0.15216, -0.37472,  0.57134,  0.2793,  0.1812,  0.2793,  0.1812
932, 222, -3.33409, -0.52605,  0.94658, -0.07396, -0.05724,  0.69372,  0.3106,  0.2081,  0.3106,  0.2081
933, 228, -3.84686, -0.29148,  0.90027, -0.00317,  0.09725,  0.6932,  0.2585,  0.2064,  0.2585,  0.2064
934, 226, -3.91373, -0.5697,  0.75694,  0.21788, -0.57435,  0.33564,  0.2599,  0.1727,  0.2599,  0.1727
935, 221, -3.8796, -0.56488,  0.8248, -0.15216, -0.37472,  0.57134,  0.2793,  0.1812,  0.2793,  0.1812
936, 224, -2.80882, -0.42986,  0.91914,  0.10092,  0.12928,  0.68052,  0.3288,  0.2654,  0.3288,  0.2654
937, 229, -3.35921, -0.16992,  0.81974,  0.02157,  0.33114,  0.61634,  0.2967,  0.2418,  0.2967,  0.2418
938, 222, -3.33409, -0.52605,  0.94658, -0.07396, -0.05724,  0.69372,  0.3106,  0.2081,  0.3106,  0.2081
939, 229, -3.35921, -0.16992,  0.81974,  0.02157,  0.33114,  0.61634,  0.2967,  0.2418,  0.2967,  0.2418
940, 228, -3.84686, -0.29148,  0.90027, -0.00317,  0.09725,  0.6932,  0.2585,  0.2064,  0.2585,  0.2064
941, 222, -3.33409, -0.52605,  0.94658, -0.07396, -0.05724,  0.69372,  0.3106,  0.2081,  0.3106,  0.2081
942, 230, -4.1323, -0.53518,  1.01299,  0.25862, -0.60185,  0.24676,  0.2365,  0.1621,  0.2365,  0.1621
943, 227, -4.30531, -0.61667,  0.62057, -0.17423, -0.67349,  0.07784,  0.26062,  0.15325,  0.26062,  0.15325
944, 226, -3.91373, -0.5697,  0.75694,  0.21788, -0.57435,  0.33564,  0.2599,  0.1727,  0.2599,  0.1727
945, 227, -4.30531, -0.61667,  0.62057, -0.17423, -0.67349,  0.07784,  0.26062,  0.15325,  0.26062,  0.15325
946, 230, -4.1323, -0.53518,  1.01299,  0.25862, -0.60185,  0.24676,  0.2365,  0.1621,  0.2365,  0.1621
947, 231, -4.45489, -0.56933,  0.87881, -0.11728, -0.68982, -0.01996,  0.24353,  0.14909,  0.24353,  0.14909
948, 232, -2.32272, -0.73072,  1.06021, -0.16491, -0.05467,  0.6781,  0.4739,  0.3375,  0.4739,  0.3375
949, 225, -2.79207, -0.31441,  0.89022, -0.19111,  0.17579,  0.65006,  0.397,  0.3153,  0.397,  0.3153
950, 208, -2.72235, -0.91572,  0.90758, -0.25651, -0.30029,  0.57795,  0.4483,  0.282,  0.4483,  0.282
951, 209, -2.27464, -1.04179,  0.97211, -0.16206, -0.3814,  0.56416,  0.5022,  0.3191,  0.5022,  0.3191
952, 232, -2.32272, -0.73072,  1.06021, -0.16491, -0.05467,  0.6781,  0.4739,  0.3375,  0.4739,  0.3375
953, 208, -2.72235, -0.91572,  0.90758, -0.25651, -0.30029,  0.57795,  0.4483,  0.282,  0.4483,  0.282
954, 209, -2.27464, -1.04179,  0.97211, -0.16206, -0.3814,  0.56416,  0.5022,  0.3191,  0.5022,  0.3191
955, 233, -1.93244, -0.62629,  1.15247, -0.08464,  0.03023,  0.69421,  0.4996,  0.393,  0.4996,  0.393
956, 232, -2.32272, -0.73072,  1.06021, -0.16491, -0.05467,  0.6781,  0.4739,  0.3375,  0.4739,  0.3375
957, 233, -1.93244, -0.62629,  1.15247, -0.08464,  0.03023,  0.69421,  0.4996,  0.393,  0.4996,  0.393
958, 209, -2.27464, -1.04179,  0.97211, -0.16206, -0.3814,  0.56416,  0.5022,  0.3191,  0.5022,  0.3191
959, 205, -1.83549, -1.13827,  1.01812, -0.07843, -0.41998,  0.55449,  0.5561,  0.3561,  0.5561,  0.3561
960, 205, -1.83549, -1.13827,  1.01812, -0.07843, -0.41998,  0.55449,  0.5561,  0.3561,  0.5561,  0.3561
961, 206, -1.58089, -0.61589,  1.17152, -0.01652,  0.05689,  0.69749,  0.5317,  0.4371,  0.5317,  0.4371
962, 233, -1.93244, -0.62629,  1.15247, -0.08464,  0.03023,  0.69421,  0.4996,  0.393,  0.4996,  0.393
963, 233, -1.93244, -0.62629,  1.15247, -0.08464,  0.03023,  0.69421,  0.4996,  0.393,  0.4996,  0.393
964, 234, -2.38275, -0.193,  0.9401, -0.12341,  0.25973,  0.63821,  0.4238,  0.3672,  0.4238,  0.3672
965, 232, -2.32272, -0.73072,  1.06021, -0.16491, -0.05467,  0.6781,  0.4739,  0.3375,  0.4739,  0.3375
966, 225, -2.79207, -0.31441,  0.89022, -0.19111,  0.17579,  0.65006,  0.397,  0.3153,  0.397,  0.3153
967, 232, -2.32272, -0.73072,  1.06021, -0.16491, -0.05467,  0.6781,  0.4739,  0.3375,  0.4739,  0.3375
968, 234, -2.38275, -0.193,  0.9401, -0.12341,  0.25973,  0.63821,  0.4238,  0.3672,  0.4238,  0.3672
969, 225, -2.79207, -0.31441,  0.89022, -0.19111,  0.17579,  0.65006,  0.397,  0.3153,  0.397,  0.3153
970, 235, -2.93859, -0.03286,  0.72665,  0.02503,  0.3814,  0.58644,  0.3143,  0.2788,  0.3143,  0.2788
971, 224, -2.80882, -0.42986,  0.91914,  0.10092,  0.12928,  0.68052,  0.3288,  0.2654,  0.3288,  0.2654
972, 229, -3.35921, -0.16992,  0.81974,  0.02157,  0.33114,  0.61634,  0.2967,  0.2418,  0.2967,  0.2418
973, 224, -2.80882, -0.42986,  0.91914,  0.10092,  0.12928,  0.68052,  0.3288,  0.2654,  0.3288,  0.2654
974, 235, -2.93859, -0.03286,  0.72665,  0.02503,  0.3814,  0.58644,  0.3143,  0.2788,  0.3143,  0.2788
975, 206, -1.58089, -0.61589,  1.17152, -0.01652,  0.05689,  0.69749,  0.5317,  0.4371,  0.5317,  0.4371
976, 236, -1.99476, -0.09614,  0.93576, -0.0515,  0.31886,  0.62103,  0.4507,  0.419,  0.4507,  0.419
977, 233, -1.93244, -0.62629,  1.15247, -0.08464,  0.03023,  0.69421,  0.4996,  0.393,  0.4996,  0.393
978, 234, -2.38275, -0.193,  0.9401, -0.12341,  0.25973,  0.63821,  0.4238,  0.3672,  0.4238,  0.3672
979, 233, -1.93244, -0.62629,  1.15247, -0.08464,  0.03023,  0.69421,  0.4996,  0.393,  0.4996,  0.393
980, 236, -1.99476, -0.09614,  0.93576, -0.0515,  0.31886,  0.62103,  0.4507,  0.419,  0.4507,  0.419
981, 234, -2.38275, -0.193,  0.9401, -0.12341,  0.25973,  0.63821,  0.4238,  0.3672,  0.4238,  0.3672
982, 237, -2.80787,  0.17762,  0.61066, -0.21168,  0.40525,  0.53006,  0.3459,  0.3452,  0.3459,  0.3452
983, 225, -2.79207, -0.31441,  0.89022, -0.19111,  0.17579,  0.65006,  0.397,  0.3153,  0.397,  0.3153
984, 235, -2.93859, -0.03286,  0.72665,  0.02503,  0.3814,  0.58644,  0.3143,  0.2788,  0.3143,  0.2788
985, 225, -2.79207, -0.31441,  0.89022, -0.19111,  0.17579,  0.65006,  0.397,  0.3153,  0.397,  0.3153
986, 237, -2.80787,  0.17762,  0.61066, -0.21168,  0.40525,  0.53006,  0.3459,  0.3452,  0.3459,  0.3452
987, 238, -4.36898, -0.54541,  1.31812,  0.30249, -0.56343,  0.28469,  0.2153,  0.1482,  0.2153,  0.1482
988, 231, -4.45489, -0.56933,  0.87881, -0.11728, -0.68982, -0.01996,  0.24353,  0.14909,  0.24353,  0.14909
989, 230, -4.1323, -0.53518,  1.01299,  0.25862, -0.60185,  0.24676,  0.2365,  0.1621,  0.2365,  0.1621
990, 231, -4.45489, -0.56933,  0.87881, -0.11728, -0.68982, -0.01996,  0.24353,  0.14909,  0.24353,  0.14909
991, 238, -4.36898, -0.54541,  1.31812,  0.30249, -0.56343,  0.28469,  0.2153,  0.1482,  0.2153,  0.1482
992, 239, -4.6315, -0.57513,  1.16486, -0.03239, -0.68167, -0.15581,  0.22551,  0.14128,  0.22551,  0.14128
993, 236, -1.99476, -0.09614,  0.93576, -0.0515,  0.31886,  0.62103,  0.4507,  0.419,  0.4507,  0.419
994, 206, -1.58089, -0.61589,  1.17152, -0.01652,  0.05689,  0.69749,  0.5317,  0.4371,  0.5317,  0.4371
995, 240, -1.63211, -0.02542,  0.92194, -0.08412,  0.315,  0.61943,  0.4743,  0.4639,  0.4743,  0.4639
996, 193, -1.20109, -0.74683,  1.13318, -0.28273, -0.07408,  0.63606,  0.5637,  0.4812,  0.5637,  0.4812
997, 240, -1.63211, -0.02542,  0.92194, -0.08412,  0.315,  0.61943,  0.4743,  0.4639,  0.4743,  0.4639
998, 206, -1.58089, -0.61589,  1.17152, -0.01652,  0.05689,  0.69749,  0.5317,  0.4371,  0.5317,  0.4371
999, 236, -1.99476, -0.09614,  0.93576, -0.0515,  0.31886,  0.62103,  0.4507,  0.419,  0.4507,  0.419
1000, 241, -2.42758,  0.26349,  0.67113, -0.11882,  0.4173,  0.54931,  0.3708,  0.3953,  0.3708,  0.3953
1001, 234, -2.38275, -0.193,  0.9401, -0.12341,  0.25973,  0.63821,  0.4238,  0.3672,  0.4238,  0.3672
1002, 237, -2.80787,  0.17762,  0.61066, -0.21168,  0.40525,  0.53006,  0.3459,  0.3452,  0.3459,  0.3452
1003, 234, -2.38275, -0.193,  0.9401, -0.12341,  0.25973,  0.63821,  0.4238,  0.3672,  0.4238,  0.3672
1004, 241, -2.42758,  0.26349,  0.67113, -0.11882,  0.4173,  0.54931,  0.3708,  0.3953,  0.3708,  0.3953
1005, 241, -2.42758,  0.26349,  0.67113, -0.11882,  0.4173,  0.54931,  0.3708,  0.3953,  0.3708,  0.3953
1006, 236, -1.99476, -0.09614,  0.93576, -0.0515,  0.31886,  0.62103,  0.4507,  0.419,  0.4507,  0.419
1007, 242, -2.05048,  0.33862,  0.64707, -0.05847,  0.42655,  0.55194,  0.3956,  0.4455,  0.3956,  0.4455
1008, 240, -1.63211, -0.02542,  0.92194, -0.08412,  0.315,  0.61943,  0.4743,  0.4639,  0.4743,  0.4639
1009, 242, -2.05048,  0.33862,  0.64707, -0.05847,  0.42655,  0.55194,  0.3956,  0.4455,  0.3956,  0.4455
1010, 236, -1.99476, -0.09614,  0.93576, -0.0515,  0.31886,  0.62103,  0.4507,  0.419,  0.4507,  0.419
1011, 243, -4.51783, -0.61844,  1.54361,  0.59602, -0.34709,  0.11955,  0.2063,  0.1303,  0.2063,  0.1303
1012, 239, -4.6315, -0.57513,  1.16486, -0.03239, -0.68167, -0.15581,  0.22551,  0.14128,  0.22551,  0.14128
1013, 238, -4.36898, -0.54541,  1.31812,  0.30249, -0.56343,  0.28469,  0.2153,  0.1482,  0.2153,  0.1482
1014, 239, -4.6315, -0.57513,  1.16486, -0.03239, -0.68167, -0.15581,  0.22551,  0.14128,  0.22551,  0.14128
1015, 243, -4.51783, -0.61844,  1.54361,  0.59602, -0.34709,  0.11955,  0.2063,  0.1303,  0.2063,  0.1303
1016, 244, -4.63448, -0.70137,  1.41238,  0.15835, -0.59539, -0.33232,  0.22036,  0.12836,  0.22036,  0.12836
1017, 243, -4.51783, -0.61844,  1.54361,  0.59602, -0.34709,  0.11955,  0.2063,  0.1303,  0.2063,  0.1303
1018, 245, -4.71051, -0.8635,  1.61774,  0.19401, -0.5182, -0.42876,  0.21648,  0.1146,  0.21648,  0.1146
1019, 244, -4.63448, -0.70137,  1.41238,  0.15835, -0.59539, -0.33232,  0.22036,  0.12836,  0.22036,  0.12836
1020, 240, -1.63211, -0.02542,  0.92194, -0.08412,  0.315,  0.61943,  0.4743,  0.4639,  0.4743,  0.4639
1021, 193, -1.20109, -0.74683,  1.13318, -0.28273, -0.07408,  0.63606,  0.5637,  0.4812,  0.5637,  0.4812
1022, 246, -1.18651, -0.07179,  1.01638, -0.19856,  0.23973,  0.62698,  0.4978,  0.5089,  0.4978,  0.5089
1023, 161, -0.96574, -0.51205,  1.26603, -0.33734,  0.24697,  0.56144,  0.5688,  0.5125,  0.5688,  0.5125
1024, 246, -1.18651, -0.07179,  1.01638, -0.19856,  0.23973,  0.62698,  0.4978,  0.5089,  0.4978,  0.5089
1025, 193, -1.20109, -0.74683,  1.13318, -0.28273, -0.07408,  0.63606,  0.5637,  0.4812,  0.5637,  0.4812
1026, 161, -0.96574, -0.51205,  1.26603, -0.33734,  0.24697,  0.56144,  0.5688,  0.5125,  0.5688,  0.5125
1027, 159, -0.64535,  0.01396,  1.21857, -0.11614,  0.27393,  0.63362,  0.5408,  0.5847,  0.5408,  0.5847
1028, 246, -1.18651, -0.07179,  1.01638, -0.19856,  0.23973,  0.62698,  0.4978,  0.5089,  0.4978,  0.5089
1029, 247, -2.47468,  0.64217,  0.28965, -0.17799,  0.56002,  0.38039,  0.3207,  0.42,  0.3207,  0.42
1030, 237, -2.80787,  0.17762,  0.61066, -0.21168,  0.40525,  0.53006,  0.3459,  0.3452,  0.3459,  0.3452
1031, 241, -2.42758,  0.26349,  0.67113, -0.11882,  0.4173,  0.54931,  0.3708,  0.3953,  0.3708,  0.3953
1032, 242, -2.05048,  0.33862,  0.64707, -0.05847,  0.42655,  0.55194,  0.3956,  0.4455,  0.3956,  0.4455
1033, 247, -2.47468,  0.64217,  0.28965, -0.17799,  0.56002,  0.38039,  0.3207,  0.42,  0.3207,  0.42
1034, 241, -2.42758,  0.26349,  0.67113, -0.11882,  0.4173,  0.54931,  0.3708,  0.3953,  0.3708,  0.3953
1035, 245, -4.71051, -0.8635,  1.61774,  0.19401, -0.5182, -0.42876,  0.21648,  0.1146,  0.21648,  0.1146
1036, 243, -4.51783, -0.61844,  1.54361,  0.59602, -0.34709,  0.11955,  0.2063,  0.1303,  0.2063,  0.1303
1037, 248, -4.60818, -0.76144,  1.86629,  0.59414, -0.10735,  0.35422,  0.1973,  0.1125,  0.1973,  0.1125
1038, 243, -4.51783, -0.61844,  1.54361,  0.59602, -0.34709,  0.11955,  0.2063,  0.1303,  0.2063,  0.1303
1039, 249, -4.65209, -0.21145,  1.87968,  0.49235, -0.00112,  0.49758,  0.1785,  0.1341,  0.1785,  0.1341
1040, 248, -4.60818, -0.76144,  1.86629,  0.59414, -0.10735,  0.35422,  0.1973,  0.1125,  0.1973,  0.1125
1041, 248, -4.60818, -0.76144,  1.86629,  0.59414, -0.10735,  0.35422,  0.1973,  0.1125,  0.1973,  0.1125
1042, 250, -4.78126, -1.23383,  1.83128,  0.21286, -0.46149, -0.48137,  0.21953,  0.08018,  0.21953,  0.08018
1043, 245, -4.71051, -0.8635,  1.61774,  0.19401, -0.5182, -0.42876,  0.21648,  0.1146,  0.21648,  0.1146
1044, 250, -4.78126, -1.23383,  1.83128,  0.21286, -0.46149, -0.48137,  0.21953,  0.08018,  0.21953,  0.08018
1045, 248, -4.60818, -0.76144,  1.86629,  0.59414, -0.10735,  0.35422,  0.1973,  0.1125,  0.1973,  0.1125
1046, 251, -4.76308, -1.26046,  2.03267,  0.58088, -0.19498,  0.33848,  0.2111,  0.0758,  0.2111,  0.0758
1047, 252, -4.83117, -1.32698,  1.96472,  0.12536, -0.64344, -0.24549,  0.21893,  0.06764,  0.21893,  0.06764
1048, 250, -4.78126, -1.23383,  1.83128,  0.21286, -0.46149, -0.48137,  0.21953,  0.08018,  0.21953,  0.08018
1049, 251, -4.76308, -1.26046,  2.03267,  0.58088, -0.19498,  0.33848,  0.2111,  0.0758,  0.2111,  0.0758
1050, 253, -4.92028, -1.37815,  2.19122, -0.21692, -0.33823,  0.57319,  0.21402,  0.04447,  0.21402,  0.04447
1051, 252, -4.83117, -1.32698,  1.96472,  0.12536, -0.64344, -0.24549,  0.21893,  0.06764,  0.21893,  0.06764
1052, 251, -4.76308, -1.26046,  2.03267,  0.58088, -0.19498,  0.33848,  0.2111,  0.0758,  0.2111,  0.0758
1053, 254, -4.8767, -1.24516,  2.06941, -0.23772,  0.35595,  0.55389,  0.20453,  0.06976,  0.20453,  0.06976
1054, 253, -4.92028, -1.37815,  2.19122, -0.21692, -0.33823,  0.57319,  0.21402,  0.04447,  0.21402,  0.04447
1055, 251, -4.76308, -1.26046,  2.03267,  0.58088, -0.19498,  0.33848,  0.2111,  0.0758,  0.2111,  0.0758
1056, 251, -4.76308, -1.26046,  2.03267,  0.58088, -0.19498,  0.33848,  0.2111,  0.0758,  0.2111,  0.0758
1057, 255, -4.85149, -0.75587,  1.95681, -0.26267,  0.0686,  0.64521,  0.18682,  0.09799,  0.18682,  0.09799
1058, 254, -4.8767, -1.24516,  2.06941, -0.23772,  0.35595,  0.55389,  0.20453,  0.06976,  0.20453,  0.06976
1059, 255, -4.85149, -0.75587,  1.95681, -0.26267,  0.0686,  0.64521,  0.18682,  0.09799,  0.18682,  0.09799
1060, 251, -4.76308, -1.26046,  2.03267,  0.58088, -0.19498,  0.33848,  0.2111,  0.0758,  0.2111,  0.0758
1061, 248, -4.60818, -0.76144,  1.86629,  0.59414, -0.10735,  0.35422,  0.1973,  0.1125,  0.1973,  0.1125
1062, 249, -4.65209, -0.21145,  1.87968,  0.49235, -0.00112,  0.49758,  0.1785,  0.1341,  0.1785,  0.1341
1063, 255, -4.85149, -0.75587,  1.95681, -0.26267,  0.0686,  0.64521,  0.18682,  0.09799,  0.18682,  0.09799
1064, 248, -4.60818, -0.76144,  1.86629,  0.59414, -0.10735,  0.35422,  0.1973,  0.1125,  0.1973,  0.1125
1065, 255, -4.85149, -0.75587,  1.95681, -0.26267,  0.0686,  0.64521,  0.18682,  0.09799,  0.18682,  0.09799
1066, 249, -4.65209, -0.21145,  1.87968,  0.49235, -0.00112,  0.49758,  0.1785,  0.1341,  0.1785,  0.1341
1067, 256, -4.88775, -0.20395,  1.99042, -0.25312, -0.12256,  0.64102,  0.16708,  0.11728,  0.16708,  0.11728
1068, 249, -4.65209, -0.21145,  1.87968,  0.49235, -0.00112,  0.49758,  0.1785,  0.1341,  0.1785,  0.1341
1069, 257, -4.95538,  0.31083,  2.10571, -0.2423, -0.20804,  0.6229,  0.14303,  0.12693,  0.14303,  0.12693
1070, 256, -4.88775, -0.20395,  1.99042, -0.25312, -0.12256,  0.64102,  0.16708,  0.11728,  0.16708,  0.11728
1071, 249, -4.65209, -0.21145,  1.87968,  0.49235, -0.00112,  0.49758,  0.1785,  0.1341,  0.1785,  0.1341
1072, 243, -4.51783, -0.61844,  1.54361,  0.59602, -0.34709,  0.11955,  0.2063,  0.1303,  0.2063,  0.1303
1073, 258, -4.45443, -0.26191,  1.57144,  0.56694,  0.00898,  0.41049,  0.1902,  0.147,  0.1902,  0.147
1074, 238, -4.36898, -0.54541,  1.31812,  0.30249, -0.56343,  0.28469,  0.2153,  0.1482,  0.2153,  0.1482
1075, 258, -4.45443, -0.26191,  1.57144,  0.56694,  0.00898,  0.41049,  0.1902,  0.147,  0.1902,  0.147
1076, 243, -4.51783, -0.61844,  1.54361,  0.59602, -0.34709,  0.11955,  0.2063,  0.1303,  0.2063,  0.1303
1077, 258, -4.45443, -0.26191,  1.57144,  0.56694,  0.00898,  0.41049,  0.1902,  0.147,  0.1902,  0.147
1078, 238, -4.36898, -0.54541,  1.31812,  0.30249, -0.56343,  0.28469,  0.2153,  0.1482,  0.2153,  0.1482
1079, 259, -4.21048, -0.36021,  1.3279,  0.48406, -0.09101,  0.4974,  0.2019,  0.1598,  0.2019,  0.1598
1080, 230, -4.1323, -0.53518,  1.01299,  0.25862, -0.60185,  0.24676,  0.2365,  0.1621,  0.2365,  0.1621
1081, 259, -4.21048, -0.36021,  1.3279,  0.48406, -0.09101,  0.4974,  0.2019,  0.1598,  0.2019,  0.1598
1082, 238, -4.36898, -0.54541,  1.31812,  0.30249, -0.56343,  0.28469,  0.2153,  0.1482,  0.2153,  0.1482
1083, 259, -4.21048, -0.36021,  1.3279,  0.48406, -0.09101,  0.4974,  0.2019,  0.1598,  0.2019,  0.1598
1084, 230, -4.1323, -0.53518,  1.01299,  0.25862, -0.60185,  0.24676,  0.2365,  0.1621,  0.2365,  0.1621
1085, 260, -3.92873, -0.34763,  0.99247,  0.51226, -0.08398,  0.46961,  0.225,  0.1801,  0.225,  0.1801
1086, 226, -3.91373, -0.5697,  0.75694,  0.21788, -0.57435,  0.33564,  0.2599,  0.1727,  0.2599,  0.1727
1087, 260, -3.92873, -0.34763,  0.99247,  0.51226, -0.08398,  0.46961,  0.225,  0.1801,  0.225,  0.1801
1088, 230, -4.1323, -0.53518,  1.01299,  0.25862, -0.60185,  0.24676,  0.2365,  0.1621,  0.2365,  0.1621
1089, 260, -3.92873, -0.34763,  0.99247,  0.51226, -0.08398,  0.46961,  0.225,  0.1801,  0.225,  0.1801
1090, 226, -3.91373, -0.5697,  0.75694,  0.21788, -0.57435,  0.33564,  0.2599,  0.1727,  0.2599,  0.1727
1091, 228, -3.84686, -0.29148,  0.90027, -0.00317,  0.09725,  0.6932,  0.2585,  0.2064,  0.2585,  0.2064
1092, 261, -4.21113, -0.12072,  1.20365,  0.47287,  0.39963,  0.32663,  0.1896,  0.1733,  0.1896,  0.1733
1093, 258, -4.45443, -0.26191,  1.57144,  0.56694,  0.00898,  0.41049,  0.1902,  0.147,  0.1902,  0.147
1094, 259, -4.21048, -0.36021,  1.3279,  0.48406, -0.09101,  0.4974,  0.2019,  0.1598,  0.2019,  0.1598
1095, 260, -3.92873, -0.34763,  0.99247,  0.51226, -0.08398,  0.46961,  0.225,  0.1801,  0.225,  0.1801
1096, 261, -4.21113, -0.12072,  1.20365,  0.47287,  0.39963,  0.32663,  0.1896,  0.1733,  0.1896,  0.1733
1097, 259, -4.21048, -0.36021,  1.3279,  0.48406, -0.09101,  0.4974,  0.2019,  0.1598,  0.2019,  0.1598
1098, 262, -4.47765,  0.15787,  1.46157,  0.63328,  0.25699,  0.15137,  0.1709,  0.1586,  0.1709,  0.1586
1099, 249, -4.65209, -0.21145,  1.87968,  0.49235, -0.00112,  0.49758,  0.1785,  0.1341,  0.1785,  0.1341
1100, 258, -4.45443, -0.26191,  1.57144,  0.56694,  0.00898,  0.41049,  0.1902,  0.147,  0.1902,  0.147
1101, 258, -4.45443, -0.26191,  1.57144,  0.56694,  0.00898,  0.41049,  0.1902,  0.147,  0.1902,  0.147
1102, 261, -4.21113, -0.12072,  1.20365,  0.47287,  0.39963,  0.32663,  0.1896,  0.1733,  0.1896,  0.1733
1103, 262, -4.47765,  0.15787,  1.46157,  0.63328,  0.25699,  0.15137,  0.1709,  0.1586,  0.1709,  0.1586
1104, 257, -4.95538,  0.31083,  2.10571, -0.2423, -0.20804,  0.6229,  0.14303,  0.12693,  0.14303,  0.12693
1105, 249, -4.65209, -0.21145,  1.87968,  0.49235, -0.00112,  0.49758,  0.1785,  0.1341,  0.1785,  0.1341
1106, 263, -4.65137,  0.46331,  1.80102,  0.63839,  0.12588,  0.25811,  0.1522,  0.144,  0.1522,  0.144
1107, 249, -4.65209, -0.21145,  1.87968,  0.49235, -0.00112,  0.49758,  0.1785,  0.1341,  0.1785,  0.1341
1108, 262, -4.47765,  0.15787,  1.46157,  0.63328,  0.25699,  0.15137,  0.1709,  0.1586,  0.1709,  0.1586
1109, 263, -4.65137,  0.46331,  1.80102,  0.63839,  0.12588,  0.25811,  0.1522,  0.144,  0.1522,  0.144
1110, 228, -3.84686, -0.29148,  0.90027, -0.00317,  0.09725,  0.6932,  0.2585,  0.2064,  0.2585,  0.2064
1111, 264, -3.96427, -0.09796,  0.87544,  0.35784,  0.46326,  0.38385,  0.2105,  0.1941,  0.2105,  0.1941
1112, 260, -3.92873, -0.34763,  0.99247,  0.51226, -0.08398,  0.46961,  0.225,  0.1801,  0.225,  0.1801
1113, 261, -4.21113, -0.12072,  1.20365,  0.47287,  0.39963,  0.32663,  0.1896,  0.1733,  0.1896,  0.1733
1114, 260, -3.92873, -0.34763,  0.99247,  0.51226, -0.08398,  0.46961,  0.225,  0.1801,  0.225,  0.1801
1115, 264, -3.96427, -0.09796,  0.87544,  0.35784,  0.46326,  0.38385,  0.2105,  0.1941,  0.2105,  0.1941
1116, 265, -4.41664,  0.02085,  0.99708,  0.16295,  0.67829, -0.058,  0.1824,  0.18328,  0.1824,  0.18328
1117, 262, -4.47765,  0.15787,  1.46157,  0.63328,  0.25699,  0.15137,  0.1709,  0.1586,  0.1709,  0.1586
1118, 261, -4.21113, -0.12072,  1.20365,  0.47287,  0.39963,  0.32663,  0.1896,  0.1733,  0.1896,  0.1733
1119, 264, -3.96427, -0.09796,  0.87544,  0.35784,  0.46326,  0.38385,  0.2105,  0.1941,  0.2105,  0.1941
1120, 265, -4.41664,  0.02085,  0.99708,  0.16295,  0.67829, -0.058,  0.1824,  0.18328,  0.1824,  0.18328
1121, 261, -4.21113, -0.12072,  1.20365,  0.47287,  0.39963,  0.32663,  0.1896,  0.1733,  0.1896,  0.1733
1122, 262, -4.47765,  0.15787,  1.46157,  0.63328,  0.25699,  0.15137,  0.1709,  0.1586,  0.1709,  0.1586
1123, 265, -4.41664,  0.02085,  0.99708,  0.16295,  0.67829, -0.058,  0.1824,  0.18328,  0.1824,  0.18328
1124, 266, -4.59949,  0.36011,  1.217,  0.16979,  0.48868, -0.47156,  0.16871,  0.17286,  0.16871,  0.17286
